	Dataset	Level	SampleID	Reference	Method	Parameters	Precision	Recall	F-measure	Pearson r	Pearson p	Spearman r	Spearman p	best N alignments	confidence	coverage	e value	e-value	max accepts	min consensus fraction	similarity
137	sake	6	Moromi.K	gg_13_8_otus	blast	0.001	0.0	0.0	0.0	-0.07617876933116316	0.6890820990894115	-0.7616086121896368	1.0176606233868234e-06					[0.0, '.', 0.0, 0.0, 1.0]			
138	sake	6	Moromi.L	gg_13_8_otus	blast	0.001	0.0	0.0	0.0	-0.11104182973843446	0.5591065575697409	-0.7616086121896368	1.0176606233868234e-06					[0.0, '.', 0.0, 0.0, 1.0]			
139	sake	6	Moromi.M	gg_13_8_otus	blast	0.001	0.0	0.0	0.0	-0.10688945453827337	0.5739828963048444	-0.7616086121896368	1.0176606233868234e-06					[0.0, '.', 0.0, 0.0, 1.0]			
140	sake	6	Moromi.N	gg_13_8_otus	blast	0.001	0.0	0.0	0.0	-0.09412847796069118	0.6207718414909085	-0.7616086121896368	1.0176606233868234e-06					[0.0, '.', 0.0, 0.0, 1.0]			
141	sake	6	Moromi.O	gg_13_8_otus	blast	0.001	0.0	0.0	0.0	-0.08885023076743664	0.6405718455376253	-0.7616086121896368	1.0176606233868234e-06					[0.0, '.', 0.0, 0.0, 1.0]			
142	sake	6	Moromi.P	gg_13_8_otus	blast	0.001	0.0	0.0	0.0	-0.0887415502120479	0.6409821459667882	-0.7616086121896368	1.0176606233868234e-06					[0.0, '.', 0.0, 0.0, 1.0]			
143	sake	6	Moromi.Q	gg_13_8_otus	blast	0.001	0.0	0.0	0.0	-0.08642250826745027	0.6497617492265655	-0.7616086121896368	1.0176606233868234e-06					[0.0, '.', 0.0, 0.0, 1.0]			
144	sake	6	Moromi.R	gg_13_8_otus	blast	0.001	0.0	0.0	0.0	-0.09161175026758862	0.630181425981299	-0.7616086121896368	1.0176606233868234e-06					[0.0, '.', 0.0, 0.0, 1.0]			
145	sake	6	Moromi.S	gg_13_8_otus	blast	0.001	0.0	0.0	0.0	-0.07051645674086612	0.7111706426782395	-0.7616086121896368	1.0176606233868234e-06					[0.0, '.', 0.0, 0.0, 1.0]			
146	sake	6	Moromi.T	gg_13_8_otus	blast	0.001	0.0	0.0	0.0	-0.07961531335761704	0.6757960316818858	-0.7616086121896368	1.0176606233868234e-06					[0.0, '.', 0.0, 0.0, 1.0]			
147	sake	6	Moto.B	gg_13_8_otus	blast	0.001	0.0	0.0	0.0	-0.3133297486198121	0.09179346619955651	-0.7616086121896368	1.0176606233868234e-06					[0.0, '.', 0.0, 0.0, 1.0]			
148	sake	6	Moto.C	gg_13_8_otus	blast	0.001	0.0	0.0	0.0	-0.23033110964336706	0.2207577470277957	-0.7616086121896368	1.0176606233868234e-06					[0.0, '.', 0.0, 0.0, 1.0]			
149	sake	6	Moto.D	gg_13_8_otus	blast	0.001	0.0	0.0	0.0	-0.17952198911855716	0.34249673592918173	-0.7616086121896368	1.0176606233868234e-06					[0.0, '.', 0.0, 0.0, 1.0]			
150	sake	6	Moto.F	gg_13_8_otus	blast	0.001	0.0	0.0	0.0	-0.14381455016617198	0.4483382518939343	-0.7616086121896368	1.0176606233868234e-06					[0.0, '.', 0.0, 0.0, 1.0]			
151	sake	6	Moto.I	gg_13_8_otus	blast	0.001	0.0	0.0	0.0	-0.1095710779031261	0.5643554044289156	-0.7616086121896368	1.0176606233868234e-06					[0.0, '.', 0.0, 0.0, 1.0]			
152	sake	6	Moto.J	gg_13_8_otus	blast	0.001	0.0	0.0	0.0	-0.10404047306715718	0.5842910164127695	-0.7616086121896368	1.0176606233868234e-06					[0.0, '.', 0.0, 0.0, 1.0]			
153	sake	6	Moto.M	gg_13_8_otus	blast	0.001	0.0	0.0	0.0	-0.09738641249793041	0.6086777698346207	-0.7616086121896368	1.0176606233868234e-06					[0.0, '.', 0.0, 0.0, 1.0]			
154	sake	6	Moto.N	gg_13_8_otus	blast	0.001	0.0	0.0	0.0	-0.10651185723032892	0.5753444177398738	-0.7616086121896368	1.0176606233868234e-06					[0.0, '.', 0.0, 0.0, 1.0]			
10695	wine	2	bits.2.351	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	0.9429274048065377	0.004792970939718285	0.6	0.20799999999999982					[0.0, '.', 0.0, 0.0, 1.0]			
10696	wine	2	bits.2.357	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	0.42531417934913923	0.4004967293859773	0.14285714285714288	0.7871720116618075					[0.0, '.', 0.0, 0.0, 1.0]			
10697	wine	2	bits.2.366	unite_20.11.2016	blast	0.001	0.8	1.0	0.888888888888889	0.8192531068118372	0.08970164102532865	0.7	0.1881204043741873					[0.0, '.', 0.0, 0.0, 1.0]			
10698	wine	2	bits.2.370	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	0.787209751047553	0.06310199681483238	0.4285714285714286	0.3965014577259474					[0.0, '.', 0.0, 0.0, 1.0]			
10699	wine	2	bits.2.372	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	0.8734102767836259	0.023023139535591326	0.6571428571428573	0.15617492711370237					[0.0, '.', 0.0, 0.0, 1.0]			
10700	wine	2	bits.2.374	unite_20.11.2016	blast	0.001	0.8	1.0	0.888888888888889	0.8895357095308397	0.043334776048650686	0.3	0.6238376647810728					[0.0, '.', 0.0, 0.0, 1.0]			
10701	wine	2	bits.2.375	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	0.9099622330723743	0.011795240149216565	0.4285714285714286	0.3965014577259474					[0.0, '.', 0.0, 0.0, 1.0]			
10702	wine	2	bits.2.376	unite_20.11.2016	blast	0.001	0.8	1.0	0.888888888888889	0.9369987937334084	0.018802252482413663	0.7	0.1881204043741873					[0.0, '.', 0.0, 0.0, 1.0]			
10703	wine	2	bits.2.584	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	0.9919187132097854	9.769691118762432e-05	0.6571428571428573	0.15617492711370237					[0.0, '.', 0.0, 0.0, 1.0]			
10704	wine	2	bits.2.585	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	0.9727030503158434	0.0011075153942629087	0.6	0.20799999999999982					[0.0, '.', 0.0, 0.0, 1.0]			
10705	wine	2	bits.2.586	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	0.7710192887801235	0.0726452718227204	0.8857142857142858	0.01884548104956266					[0.0, '.', 0.0, 0.0, 1.0]			
10706	wine	2	bits.2.587	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	0.9181335631431454	0.009778831150298203	0.7714285714285715	0.07239650145772594					[0.0, '.', 0.0, 0.0, 1.0]			
10707	wine	2	bits.2.588	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	0.09311049192392068	0.860737875784849	0.2	0.704					[0.0, '.', 0.0, 0.0, 1.0]			
10708	wine	2	bits.2.589	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	-0.4544600381289969	0.36524065080716867	0.14285714285714288	0.7871720116618075					[0.0, '.', 0.0, 0.0, 1.0]			
10709	wine	2	bits.2.695	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	0.3013366736774628	0.5616762456378117	0.14285714285714288	0.7871720116618075					[0.0, '.', 0.0, 0.0, 1.0]			
10710	wine	2	bits.2.696	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	0.8755850838564829	0.022255693355942928	0.8857142857142858	0.01884548104956266					[0.0, '.', 0.0, 0.0, 1.0]			
10711	wine	2	bits.2.698	unite_20.11.2016	blast	0.001	1.0	1.0	1.0	0.9991127613204932	0.0008872386795067968	0.7999999999999999	0.20000000000000007					[0.0, '.', 0.0, 0.0, 1.0]			
10712	wine	3	bits.2.351	unite_20.11.2016	blast	0.001	0.8571428571428571	1.0	0.923076923076923	0.9896781390154544	2.0674887454083343e-05	0.6071428571428572	0.1482311614811614					[0.0, '.', 0.0, 0.0, 1.0]			
10713	wine	3	bits.2.357	unite_20.11.2016	blast	0.001	0.8571428571428571	1.0	0.923076923076923	0.933078573042284	0.002145935294652107	0.42857142857142866	0.337368311085824					[0.0, '.', 0.0, 0.0, 1.0]			
10714	wine	3	bits.2.366	unite_20.11.2016	blast	0.001	0.8	1.0	0.888888888888889	0.9888089783013894	0.0014187572388894758	0.7	0.1881204043741873					[0.0, '.', 0.0, 0.0, 1.0]			
10715	wine	3	bits.2.370	unite_20.11.2016	blast	0.001	0.8571428571428571	1.0	0.923076923076923	0.8885807179850103	0.007489056824922027	0.642857142857143	0.11939237342741094					[0.0, '.', 0.0, 0.0, 1.0]			
10716	wine	3	bits.2.372	unite_20.11.2016	blast	0.001	0.8571428571428571	1.0	0.923076923076923	0.9913439436732793	1.3327145702254662e-05	0.642857142857143	0.11939237342741094					[0.0, '.', 0.0, 0.0, 1.0]			
10717	wine	3	bits.2.374	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	0.9829088167891895	0.00043566657500064603	0.3714285714285715	0.46847813411078715					[0.0, '.', 0.0, 0.0, 1.0]			
10718	wine	3	bits.2.375	unite_20.11.2016	blast	0.001	0.8571428571428571	1.0	0.923076923076923	0.9907569175843299	1.5697917064655726e-05	0.4642857142857144	0.2939341076002517					[0.0, '.', 0.0, 0.0, 1.0]			
10719	wine	3	bits.2.376	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	0.9947471428933898	4.13162919234002e-05	0.6571428571428573	0.15617492711370237					[0.0, '.', 0.0, 0.0, 1.0]			
10720	wine	3	bits.2.584	unite_20.11.2016	blast	0.001	0.8571428571428571	1.0	0.923076923076923	0.9904480578628927	1.7039509317936913e-05	0.5357142857142858	0.21521745567801273					[0.0, '.', 0.0, 0.0, 1.0]			
10721	wine	3	bits.2.585	unite_20.11.2016	blast	0.001	0.8571428571428571	1.0	0.923076923076923	0.9937632042205199	5.880375557214124e-06	0.6071428571428572	0.1482311614811614					[0.0, '.', 0.0, 0.0, 1.0]			
10722	wine	3	bits.2.586	unite_20.11.2016	blast	0.001	0.8571428571428571	1.0	0.923076923076923	0.5888587978480194	0.16421246469282172	0.8928571428571429	0.006807187408935392					[0.0, '.', 0.0, 0.0, 1.0]			
10723	wine	3	bits.2.587	unite_20.11.2016	blast	0.001	0.8571428571428571	1.0	0.923076923076923	0.8891234502277092	0.007400426243392943	0.8928571428571429	0.006807187408935392					[0.0, '.', 0.0, 0.0, 1.0]			
10724	wine	3	bits.2.588	unite_20.11.2016	blast	0.001	0.8571428571428571	1.0	0.923076923076923	0.3161787032750987	0.48966086193037217	0.3214285714285715	0.4820720382996776					[0.0, '.', 0.0, 0.0, 1.0]			
10725	wine	3	bits.2.589	unite_20.11.2016	blast	0.001	0.8571428571428571	1.0	0.923076923076923	-0.3118800916369077	0.4959059986836425	0.21428571428571433	0.6445115810207203					[0.0, '.', 0.0, 0.0, 1.0]			
10726	wine	3	bits.2.695	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	0.27174463419860156	0.6024165598249657	0.14285714285714288	0.7871720116618075					[0.0, '.', 0.0, 0.0, 1.0]			
10727	wine	3	bits.2.696	unite_20.11.2016	blast	0.001	0.8571428571428571	1.0	0.923076923076923	0.8587320513455381	0.013331485274105211	0.9285714285714288	0.0025194724037946874					[0.0, '.', 0.0, 0.0, 1.0]			
10728	wine	3	bits.2.698	unite_20.11.2016	blast	0.001	1.0	1.0	1.0	0.9969086823423685	0.0030913176576314876	1.0	0.0					[0.0, '.', 0.0, 0.0, 1.0]			
10729	wine	4	bits.2.351	unite_20.11.2016	blast	0.001	0.8571428571428571	1.0	0.923076923076923	0.989668698011986	2.0722090995754208e-05	0.6071428571428572	0.1482311614811614					[0.0, '.', 0.0, 0.0, 1.0]			
10730	wine	4	bits.2.357	unite_20.11.2016	blast	0.001	0.8571428571428571	1.0	0.923076923076923	0.9332316211027426	0.0021338660737644853	0.42857142857142866	0.337368311085824					[0.0, '.', 0.0, 0.0, 1.0]			
10731	wine	4	bits.2.366	unite_20.11.2016	blast	0.001	0.8	1.0	0.888888888888889	0.9888089783013894	0.0014187572388894758	0.7	0.1881204043741873					[0.0, '.', 0.0, 0.0, 1.0]			
10732	wine	4	bits.2.370	unite_20.11.2016	blast	0.001	0.8571428571428571	1.0	0.923076923076923	0.8885254102670231	0.0074981231353249715	0.642857142857143	0.11939237342741094					[0.0, '.', 0.0, 0.0, 1.0]			
10733	wine	4	bits.2.372	unite_20.11.2016	blast	0.001	0.8571428571428571	1.0	0.923076923076923	0.9913561543708758	1.3280282577810524e-05	0.642857142857143	0.11939237342741094					[0.0, '.', 0.0, 0.0, 1.0]			
10734	wine	4	bits.2.374	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	0.9829088167891895	0.00043566657500064603	0.3714285714285715	0.46847813411078715					[0.0, '.', 0.0, 0.0, 1.0]			
10735	wine	4	bits.2.375	unite_20.11.2016	blast	0.001	0.875	1.0	0.9333333333333333	0.9909816564873364	1.8212863068373005e-06	0.4761904761904762	0.23293553465009798					[0.0, '.', 0.0, 0.0, 1.0]			
10736	wine	4	bits.2.376	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	0.9947471428933896	4.1316291923403706e-05	0.6571428571428573	0.15617492711370237					[0.0, '.', 0.0, 0.0, 1.0]			
10737	wine	4	bits.2.584	unite_20.11.2016	blast	0.001	0.875	1.0	0.9333333333333333	0.9908159808544817	1.9232781866129708e-06	0.5714285714285715	0.1389599571607067					[0.0, '.', 0.0, 0.0, 1.0]			
10738	wine	4	bits.2.585	unite_20.11.2016	blast	0.001	0.875	1.0	0.9333333333333333	0.9941707529991016	4.930338481148904e-07	0.6190476190476191	0.1017330374542646					[0.0, '.', 0.0, 0.0, 1.0]			
10739	wine	4	bits.2.586	unite_20.11.2016	blast	0.001	0.8571428571428571	1.0	0.923076923076923	0.5874794926364877	0.16545106907268187	0.9285714285714288	0.0025194724037946874					[0.0, '.', 0.0, 0.0, 1.0]			
10740	wine	4	bits.2.587	unite_20.11.2016	blast	0.001	0.875	1.0	0.9333333333333333	0.8927138959106167	0.0028441570662061794	0.8333333333333335	0.01017554012345675					[0.0, '.', 0.0, 0.0, 1.0]			
10741	wine	4	bits.2.588	unite_20.11.2016	blast	0.001	0.875	1.0	0.9333333333333333	0.3597604067551776	0.3813929263217692	0.4047619047619048	0.3198886412288162					[0.0, '.', 0.0, 0.0, 1.0]			
10742	wine	4	bits.2.589	unite_20.11.2016	blast	0.001	0.875	1.0	0.9333333333333333	-0.22758007096655125	0.5877921668074836	0.3571428571428572	0.38512064355625636					[0.0, '.', 0.0, 0.0, 1.0]			
10743	wine	4	bits.2.695	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	0.29208614318562964	0.5743303498409879	0.14285714285714288	0.7871720116618075					[0.0, '.', 0.0, 0.0, 1.0]			
10744	wine	4	bits.2.696	unite_20.11.2016	blast	0.001	0.875	1.0	0.9333333333333333	0.9271334284927889	0.0009151312878946294	0.880952380952381	0.0038503204637324014					[0.0, '.', 0.0, 0.0, 1.0]			
10745	wine	4	bits.2.698	unite_20.11.2016	blast	0.001	1.0	1.0	1.0	0.9987841488771184	0.0012158511228815838	1.0	0.0					[0.0, '.', 0.0, 0.0, 1.0]			
10746	wine	5	bits.2.351	unite_20.11.2016	blast	0.001	0.75	1.0	0.8571428571428571	0.9897226386746194	2.6929686652585645e-06	0.6467181814331598	0.08308772479827897					[0.0, '.', 0.0, 0.0, 1.0]			
10747	wine	5	bits.2.357	unite_20.11.2016	blast	0.001	0.75	1.0	0.8571428571428571	0.9352528106585608	0.0006460571516296603	0.467074242146171	0.24326991663399547					[0.0, '.', 0.0, 0.0, 1.0]			
10748	wine	5	bits.2.366	unite_20.11.2016	blast	0.001	0.8	1.0	0.888888888888889	0.9888089783013895	0.0014187572388894547	0.7	0.1881204043741873					[0.0, '.', 0.0, 0.0, 1.0]			
10749	wine	5	bits.2.370	unite_20.11.2016	blast	0.001	0.75	1.0	0.8571428571428571	0.8956959326649223	0.002619602655063864	0.670670706671425	0.06869274160505996					[0.0, '.', 0.0, 0.0, 1.0]			
10750	wine	5	bits.2.372	unite_20.11.2016	blast	0.001	0.75	1.0	0.8571428571428571	0.9913859957829368	1.5876152084484503e-06	0.670670706671425	0.06869274160505996					[0.0, '.', 0.0, 0.0, 1.0]			
10751	wine	5	bits.2.374	unite_20.11.2016	blast	0.001	0.7142857142857143	1.0	0.8333333333333333	0.9830282975475375	7.141793478816889e-05	0.3783937343321348	0.402602201921755					[0.0, '.', 0.0, 0.0, 1.0]			
10752	wine	5	bits.2.375	unite_20.11.2016	blast	0.001	0.7777777777777778	1.0	0.8750000000000001	0.9910787012992144	2.1890840907605217e-07	0.4518868007280905	0.22203877371139524					[0.0, '.', 0.0, 0.0, 1.0]			
10753	wine	5	bits.2.376	unite_20.11.2016	blast	0.001	0.7142857142857143	1.0	0.8333333333333333	0.9945461111220509	4.206776903095268e-06	0.7207499701564473	0.06763499473028148					[0.0, '.', 0.0, 0.0, 1.0]			
10754	wine	5	bits.2.584	unite_20.11.2016	blast	0.001	0.7777777777777778	1.0	0.8750000000000001	0.9909473800373055	2.303660873275525e-07	0.728039845617479	0.026153620753162264					[0.0, '.', 0.0, 0.0, 1.0]			
10755	wine	5	bits.2.585	unite_20.11.2016	blast	0.001	0.7777777777777778	1.0	0.8750000000000001	0.99415513559193	4.99777980082356e-08	0.5606743638663344	0.11632679499319289					[0.0, '.', 0.0, 0.0, 1.0]			
10756	wine	5	bits.2.586	unite_20.11.2016	blast	0.001	0.75	1.0	0.8571428571428571	0.5729903265161328	0.13763531865890066	0.7664808076244857	0.026520014304076595					[0.0, '.', 0.0, 0.0, 1.0]			
10757	wine	5	bits.2.587	unite_20.11.2016	blast	0.001	0.7777777777777778	1.0	0.8750000000000001	0.8954360793950487	0.001097429945175034	0.8451956828432803	0.004116597419302819					[0.0, '.', 0.0, 0.0, 1.0]			
10758	wine	5	bits.2.588	unite_20.11.2016	blast	0.001	0.7777777777777778	1.0	0.8750000000000001	0.38494339226965396	0.30629473683824215	0.46025507481564765	0.21252229468836073					[0.0, '.', 0.0, 0.0, 1.0]			
10759	wine	5	bits.2.589	unite_20.11.2016	blast	0.001	0.7777777777777778	1.0	0.8750000000000001	-0.2008666631629296	0.6043077370227621	0.25104822262671694	0.5146735855804967					[0.0, '.', 0.0, 0.0, 1.0]			
10760	wine	5	bits.2.695	unite_20.11.2016	blast	0.001	0.8333333333333334	1.0	0.9090909090909091	0.2920861431856297	0.5743303498409879	0.14285714285714288	0.7871720116618075					[0.0, '.', 0.0, 0.0, 1.0]			
10761	wine	5	bits.2.696	unite_20.11.2016	blast	0.001	0.7777777777777778	1.0	0.8750000000000001	0.9305456619194559	0.0002715116152829991	0.8954053273686237	0.0010985258735882657					[0.0, '.', 0.0, 0.0, 1.0]			
10762	wine	5	bits.2.698	unite_20.11.2016	blast	0.001	1.0	1.0	1.0	0.9987841488771184	0.0012158511228815838	1.0	0.0					[0.0, '.', 0.0, 0.0, 1.0]			
10763	wine	6	bits.2.351	unite_20.11.2016	blast	0.001	0.125	0.3333333333333333	0.18181818181818182	-0.153913871734087	0.5170617526598272	-0.6531999156997266	0.0017913438978104858					[0.0, '.', 0.0, 0.0, 1.0]			
10764	wine	6	bits.2.357	unite_20.11.2016	blast	0.001	0.125	0.3333333333333333	0.18181818181818182	-0.15948250874458092	0.5018242008923692	-0.5843440841302399	0.006817469743028324					[0.0, '.', 0.0, 0.0, 1.0]			
10765	wine	6	bits.2.366	unite_20.11.2016	blast	0.001	0.1	0.25	0.14285714285714288	-0.18247665581765024	0.5507203359162598	-0.4521251176832281	0.12086945284840594					[0.0, '.', 0.0, 0.0, 1.0]			
10766	wine	6	bits.2.370	unite_20.11.2016	blast	0.001	0.125	0.3333333333333333	0.18181818181818182	-0.17988528725179315	0.4479153546722613	-0.5945794104446229	0.00569343730948863					[0.0, '.', 0.0, 0.0, 1.0]			
10767	wine	6	bits.2.372	unite_20.11.2016	blast	0.001	0.125	0.3333333333333333	0.18181818181818182	-0.12058108591127199	0.6125850285667218	-0.5126967999295575	0.02080449865775049					[0.0, '.', 0.0, 0.0, 1.0]			
10768	wine	6	bits.2.374	unite_20.11.2016	blast	0.001	0.06666666666666667	0.2	0.1	-0.09035999372298816	0.7129592571833977	-0.5353482651529384	0.018171905565402952					[0.0, '.', 0.0, 0.0, 1.0]			
10769	wine	6	bits.2.375	unite_20.11.2016	blast	0.001	0.09523809523809523	0.2857142857142857	0.14285714285714285	-0.09059308222255996	0.6598470670489229	-0.5695709064014909	0.002388008748036603					[0.0, '.', 0.0, 0.0, 1.0]			
10770	wine	6	bits.2.376	unite_20.11.2016	blast	0.001	0.06666666666666667	0.2	0.1	-0.13023420245241407	0.5951340174753748	-0.5614905371243134	0.01236399283291715					[0.0, '.', 0.0, 0.0, 1.0]			
10771	wine	6	bits.2.584	unite_20.11.2016	blast	0.001	0.09523809523809523	0.2857142857142857	0.14285714285714285	0.9135967654611142	7.30919256844501e-11	-0.448366920151058	0.02160247118178343					[0.0, '.', 0.0, 0.0, 1.0]			
10772	wine	6	bits.2.585	unite_20.11.2016	blast	0.001	0.09523809523809523	0.2857142857142857	0.14285714285714285	0.5068855363750808	0.008224087185342373	-0.4387057328412408	0.024961732246603238					[0.0, '.', 0.0, 0.0, 1.0]			
10773	wine	6	bits.2.586	unite_20.11.2016	blast	0.001	0.125	0.3333333333333333	0.18181818181818182	0.09604859094662953	0.6870821951358754	-0.4605896841472431	0.040982550914097096					[0.0, '.', 0.0, 0.0, 1.0]			
10774	wine	6	bits.2.587	unite_20.11.2016	blast	0.001	0.09523809523809523	0.2857142857142857	0.14285714285714285	0.5273180643219876	0.005636794684852564	-0.46768929477069215	0.01598471864685174					[0.0, '.', 0.0, 0.0, 1.0]			
10775	wine	6	bits.2.588	unite_20.11.2016	blast	0.001	0.09523809523809523	0.2857142857142857	0.14285714285714285	-0.05684174035178757	0.7826974650859648	-0.4949162771892676	0.010155836785725618					[0.0, '.', 0.0, 0.0, 1.0]			
10776	wine	6	bits.2.589	unite_20.11.2016	blast	0.001	0.09523809523809523	0.2857142857142857	0.14285714285714285	-0.15022851224560646	0.4638528872155021	-0.7285413521357542	2.4417533062786664e-05					[0.0, '.', 0.0, 0.0, 1.0]			
10777	wine	6	bits.2.695	unite_20.11.2016	blast	0.001	0.18181818181818182	0.4	0.25000000000000006	-0.30884297258702637	0.2826474005240421	-0.5068221089274098	0.06437145058217884					[0.0, '.', 0.0, 0.0, 1.0]			
10778	wine	6	bits.2.696	unite_20.11.2016	blast	0.001	0.09523809523809523	0.2857142857142857	0.14285714285714285	0.3292845034023816	0.1004591540053561	-0.3473635982756972	0.08208507832300481					[0.0, '.', 0.0, 0.0, 1.0]			
10779	wine	6	bits.2.698	unite_20.11.2016	blast	0.001	0.25	0.5	0.3333333333333333	0.9904753796165807	3.5595597308563155e-08	0.15067079529672328	0.6777885728276403					[0.0, '.', 0.0, 0.0, 1.0]			
155	sake	2	Koji.10	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
156	sake	2	Koji.8	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
157	sake	2	Koji.9	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
158	sake	2	Moromi.A	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
159	sake	2	Moromi.B	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
160	sake	2	Moromi.C	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
161	sake	2	Moromi.D	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
162	sake	2	Moromi.E	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
163	sake	2	Moromi.F	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
164	sake	2	Moromi.G	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
165	sake	2	Moromi.H	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
166	sake	2	Moromi.I	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
167	sake	2	Moromi.J	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
168	sake	2	Moromi.K	gg_13_8_otus	blast	1	1.0	1.0	1.0	0.9999999999999999		0.9999999999999999						[1.0]			
169	sake	2	Moromi.L	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
170	sake	2	Moromi.M	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
171	sake	2	Moromi.N	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
172	sake	2	Moromi.O	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
173	sake	2	Moromi.P	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
174	sake	2	Moromi.Q	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
175	sake	2	Moromi.R	gg_13_8_otus	blast	1	1.0	1.0	1.0	0.9999999999999999		0.9999999999999999						[1.0]			
176	sake	2	Moromi.S	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
177	sake	2	Moromi.T	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
178	sake	2	Moto.B	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
179	sake	2	Moto.C	gg_13_8_otus	blast	1	1.0	1.0	1.0	0.9999999999999998		0.9999999999999999						[1.0]			
180	sake	2	Moto.D	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
181	sake	2	Moto.F	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
182	sake	2	Moto.I	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
183	sake	2	Moto.J	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
184	sake	2	Moto.M	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
185	sake	2	Moto.N	gg_13_8_otus	blast	1	1.0	1.0	1.0	1.0	0.0	0.9999999999999999						[1.0]			
186	sake	3	Koji.10	gg_13_8_otus	blast	1	1.0	1.0	1.0	0.9999955027349914	4.497265008618356e-06	1.0	0.0					[1.0]			
187	sake	3	Koji.8	gg_13_8_otus	blast	1	1.0	1.0	1.0	0.9999972233612999	2.7766387000749412e-06	1.0	0.0					[1.0]			
188	sake	3	Koji.9	gg_13_8_otus	blast	1	1.0	1.0	1.0	0.9999857481576745	1.4251842325507809e-05	1.0	0.0					[1.0]			
