	Dataset	Level	SampleID	Reference	Method	Parameters	Precision	Recall	F-measure	Taxon Accuracy Rate	Taxon Detection Rate
169	mock-24	6	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.3	0.0	0.0	0.0	0.0	0.0
170	mock-24	2	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.4	0.0	0.0	0.0	0.25	0.25
171	mock-24	3	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.4	0.0	0.0	0.0	0.0	0.0
172	mock-24	4	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.4	0.0	0.0	0.0	0.0	0.0
173	mock-24	5	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.4	0.0	0.0	0.0	0.0	0.0
174	mock-24	6	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.4	0.0	0.0	0.0	0.0	0.0
175	mock-24	2	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.5	0.0	0.0	0.0	0.0	0.0
176	mock-24	3	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.5	0.0	0.0	0.0	0.0	0.0
177	mock-24	4	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.5	0.0	0.0	0.0	0.0	0.0
178	mock-24	5	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.5	0.0	0.0	0.0	0.0	0.0
179	mock-24	6	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.5	0.0	0.0	0.0	0.0	0.0
180	mock-24	2	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.6	0.0	0.0	0.0	0.0	0.0
181	mock-24	3	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.6	0.0	0.0	0.0	0.0	0.0
182	mock-24	4	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.6	0.0	0.0	0.0	0.0	0.0
183	mock-24	5	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.6	0.0	0.0	0.0	0.0	0.0
184	mock-24	6	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.6	0.0	0.0	0.0	0.0	0.0
185	mock-24	2	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.7	0.0	0.0	0.0	0.0	0.0
186	mock-24	3	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.7	0.0	0.0	0.0	0.0	0.0
187	mock-24	4	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.7	0.0	0.0	0.0	0.0	0.0
188	mock-24	5	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.7	0.0	0.0	0.0	0.0	0.0
189	mock-24	6	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.7	0.0	0.0	0.0	0.0	0.0
190	mock-24	2	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.8	0.0	0.0	0.0	0.0	0.0
191	mock-24	3	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.8	0.0	0.0	0.0	0.0	0.0
192	mock-24	4	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.8	0.0	0.0	0.0	0.0	0.0
193	mock-24	5	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.8	0.0	0.0	0.0	0.0	0.0
194	mock-24	6	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.8	0.0	0.0	0.0	0.0	0.0
195	mock-24	2	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.9	0.0	0.0	0.0	0.0	0.0
196	mock-24	3	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.9	0.0	0.0	0.0	0.0	0.0
197	mock-24	4	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.9	0.0	0.0	0.0	0.0	0.0
198	mock-24	5	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.9	0.0	0.0	0.0	0.0	0.0
199	mock-24	6	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.9	0.0	0.0	0.0	0.0	0.0
200	mock-26-ITS1	2	Mock.41	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.8333333333333334	0.625
201	mock-26-ITS1	2	Mock.43	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.8571428571428571	0.75
202	mock-26-ITS1	2	Mock.44	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.875	0.875
203	mock-26-ITS1	2	Mock.45	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.8571428571428571	0.75
204	mock-26-ITS1	2	Mock.46	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.8571428571428571	0.75
205	mock-26-ITS1	2	Mock.47	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.875	0.875
206	mock-26-ITS1	2	Mock.48	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.75	0.75
207	mock-26-ITS1	2	Mock.52	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.8571428571428571	0.75
208	mock-26-ITS1	2	Mock.53	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.875	0.875
209	mock-26-ITS1	2	Mock.54	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.875	0.875
210	mock-26-ITS1	2	Mock.57	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.8571428571428571	0.75
211	mock-26-ITS1	2	Mock.58	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.875	0.875
212	mock-26-ITS1	3	Mock.41	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.625	0.5555555555555556
213	mock-26-ITS1	3	Mock.43	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.75	0.6666666666666666
214	mock-26-ITS1	3	Mock.44	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.7777777777777778	0.7777777777777778
215	mock-26-ITS1	3	Mock.45	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.6666666666666666	0.6666666666666666
216	mock-26-ITS1	3	Mock.46	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.75	0.6666666666666666
217	mock-26-ITS1	3	Mock.47	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.7	0.7777777777777778
218	mock-26-ITS1	3	Mock.48	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.6	0.6666666666666666
219	mock-26-ITS1	3	Mock.52	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.75	0.6666666666666666
220	mock-26-ITS1	3	Mock.53	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.7	0.7777777777777778
221	mock-26-ITS1	3	Mock.54	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.7777777777777778	0.7777777777777778
222	mock-26-ITS1	3	Mock.57	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.75	0.6666666666666666
223	mock-26-ITS1	3	Mock.58	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.7777777777777778	0.7777777777777778
224	mock-26-ITS1	4	Mock.41	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.25	0.18181818181818185
225	mock-26-ITS1	4	Mock.43	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.4444444444444444	0.3636363636363637
226	mock-26-ITS1	4	Mock.44	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.5	0.4545454545454545
227	mock-26-ITS1	4	Mock.45	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.4	0.3636363636363637
228	mock-26-ITS1	4	Mock.46	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.375	0.2727272727272727
229	mock-26-ITS1	4	Mock.47	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.4545454545454545	0.4545454545454545
230	mock-26-ITS1	4	Mock.48	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.3636363636363637	0.3636363636363637
231	mock-26-ITS1	4	Mock.52	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.4444444444444444	0.3636363636363637
232	mock-26-ITS1	4	Mock.53	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.4545454545454545	0.4545454545454545
233	mock-26-ITS1	4	Mock.54	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.5	0.4545454545454545
234	mock-26-ITS1	4	Mock.57	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.375	0.2727272727272727
235	mock-26-ITS1	4	Mock.58	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.5	0.4545454545454545
236	mock-26-ITS1	5	Mock.41	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.25	0.18181818181818185
237	mock-26-ITS1	5	Mock.43	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.4444444444444444	0.3636363636363637
238	mock-26-ITS1	5	Mock.44	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.5	0.4545454545454545
239	mock-26-ITS1	5	Mock.45	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.4	0.3636363636363637
240	mock-26-ITS1	5	Mock.46	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.375	0.2727272727272727
241	mock-26-ITS1	5	Mock.47	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.4545454545454545	0.4545454545454545
242	mock-26-ITS1	5	Mock.48	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.3636363636363637	0.3636363636363637
243	mock-26-ITS1	5	Mock.52	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.3636363636363637	0.3636363636363637
244	mock-26-ITS1	5	Mock.53	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.4545454545454545	0.4545454545454545
245	mock-26-ITS1	5	Mock.54	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.5	0.4545454545454545
246	mock-26-ITS1	5	Mock.57	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.375	0.2727272727272727
247	mock-26-ITS1	5	Mock.58	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.5	0.4545454545454545
248	mock-26-ITS1	6	Mock.41	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.1111111111111111	0.09090909090909093
249	mock-26-ITS1	6	Mock.43	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.1	0.09090909090909093
250	mock-26-ITS1	6	Mock.44	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.1	0.09090909090909093
251	mock-26-ITS1	6	Mock.45	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.1	0.09090909090909093
252	mock-26-ITS1	6	Mock.46	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.125	0.09090909090909093
253	mock-26-ITS1	6	Mock.47	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.09090909090909093	0.09090909090909093
254	mock-26-ITS1	6	Mock.48	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.08333333333333333	0.09090909090909093
255	mock-26-ITS1	6	Mock.52	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.08333333333333333	0.09090909090909093
256	mock-26-ITS1	6	Mock.53	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.09090909090909093	0.09090909090909093
257	mock-26-ITS1	6	Mock.54	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.1	0.09090909090909093
258	mock-26-ITS1	6	Mock.57	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.125	0.09090909090909093
259	mock-26-ITS1	6	Mock.58	unite_20.11.2016_clean_read	naive-bayes	False:0.0	-1.0	-1.0	-1.0	0.1	0.09090909090909093
260	mock-26-ITS1	2	Mock.41	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.6666666666666666	0.5
261	mock-26-ITS1	2	Mock.43	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.7142857142857143	0.625
262	mock-26-ITS1	2	Mock.44	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.625	0.625
263	mock-26-ITS1	2	Mock.45	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.7142857142857143	0.625
264	mock-26-ITS1	2	Mock.46	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.7142857142857143	0.625
265	mock-26-ITS1	2	Mock.47	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.625	0.625
266	mock-26-ITS1	2	Mock.48	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.625	0.625
267	mock-26-ITS1	2	Mock.52	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.7142857142857143	0.625
268	mock-26-ITS1	2	Mock.53	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.625	0.625
269	mock-26-ITS1	2	Mock.54	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.625	0.625
270	mock-26-ITS1	2	Mock.57	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.7142857142857143	0.625
271	mock-26-ITS1	2	Mock.58	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.625	0.625
272	mock-26-ITS1	3	Mock.41	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.375	0.3333333333333333
273	mock-26-ITS1	3	Mock.43	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.5	0.4444444444444444
274	mock-26-ITS1	3	Mock.44	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.4444444444444444	0.4444444444444444
275	mock-26-ITS1	3	Mock.45	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.4444444444444444	0.4444444444444444
276	mock-26-ITS1	3	Mock.46	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.5	0.4444444444444444
277	mock-26-ITS1	3	Mock.47	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.4	0.4444444444444444
278	mock-26-ITS1	3	Mock.48	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.4	0.4444444444444444
279	mock-26-ITS1	3	Mock.52	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.5	0.4444444444444444
280	mock-26-ITS1	3	Mock.53	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.4	0.4444444444444444
281	mock-26-ITS1	3	Mock.54	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.4444444444444444	0.4444444444444444
282	mock-26-ITS1	3	Mock.57	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.5	0.4444444444444444
283	mock-26-ITS1	3	Mock.58	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.4444444444444444	0.4444444444444444
284	mock-26-ITS1	4	Mock.41	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.25	0.18181818181818185
285	mock-26-ITS1	4	Mock.43	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.4444444444444444	0.3636363636363637
286	mock-26-ITS1	4	Mock.44	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.4	0.3636363636363637
287	mock-26-ITS1	4	Mock.45	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.4	0.3636363636363637
288	mock-26-ITS1	4	Mock.46	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.375	0.2727272727272727
289	mock-26-ITS1	4	Mock.47	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.3636363636363637	0.3636363636363637
290	mock-26-ITS1	4	Mock.48	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.3636363636363637	0.3636363636363637
291	mock-26-ITS1	4	Mock.52	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.4444444444444444	0.3636363636363637
292	mock-26-ITS1	4	Mock.53	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.3636363636363637	0.3636363636363637
293	mock-26-ITS1	4	Mock.54	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.4	0.3636363636363637
294	mock-26-ITS1	4	Mock.57	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.375	0.2727272727272727
295	mock-26-ITS1	4	Mock.58	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.4	0.3636363636363637
296	mock-26-ITS1	5	Mock.41	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.25	0.18181818181818185
297	mock-26-ITS1	5	Mock.43	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.4444444444444444	0.3636363636363637
298	mock-26-ITS1	5	Mock.44	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.4	0.3636363636363637
299	mock-26-ITS1	5	Mock.45	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.4	0.3636363636363637
300	mock-26-ITS1	5	Mock.46	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.375	0.2727272727272727
301	mock-26-ITS1	5	Mock.47	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.3636363636363637	0.3636363636363637
302	mock-26-ITS1	5	Mock.48	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.3636363636363637	0.3636363636363637
303	mock-26-ITS1	5	Mock.52	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.4	0.3636363636363637
304	mock-26-ITS1	5	Mock.53	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.3636363636363637	0.3636363636363637
305	mock-26-ITS1	5	Mock.54	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.4	0.3636363636363637
306	mock-26-ITS1	5	Mock.57	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.375	0.2727272727272727
307	mock-26-ITS1	5	Mock.58	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.4	0.3636363636363637
308	mock-26-ITS1	6	Mock.41	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.1111111111111111	0.09090909090909093
309	mock-26-ITS1	6	Mock.43	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.1	0.09090909090909093
310	mock-26-ITS1	6	Mock.44	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.1	0.09090909090909093
311	mock-26-ITS1	6	Mock.45	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.1	0.09090909090909093
312	mock-26-ITS1	6	Mock.46	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.125	0.09090909090909093
313	mock-26-ITS1	6	Mock.47	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.09090909090909093	0.09090909090909093
314	mock-26-ITS1	6	Mock.48	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.08333333333333333	0.09090909090909093
315	mock-26-ITS1	6	Mock.52	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.09090909090909093	0.09090909090909093
316	mock-26-ITS1	6	Mock.53	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.09090909090909093	0.09090909090909093
317	mock-26-ITS1	6	Mock.54	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.1	0.09090909090909093
318	mock-26-ITS1	6	Mock.57	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.125	0.09090909090909093
319	mock-26-ITS1	6	Mock.58	unite_20.11.2016_clean_read	naive-bayes	False:0.1	-1.0	-1.0	-1.0	0.1	0.09090909090909093
320	mock-26-ITS1	2	Mock.41	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.6666666666666666	0.5
321	mock-26-ITS1	2	Mock.43	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.7142857142857143	0.625
322	mock-26-ITS1	2	Mock.44	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.625	0.625
323	mock-26-ITS1	2	Mock.45	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.7142857142857143	0.625
324	mock-26-ITS1	2	Mock.46	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.7142857142857143	0.625
325	mock-26-ITS1	2	Mock.47	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.625	0.625
326	mock-26-ITS1	2	Mock.48	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.625	0.625
327	mock-26-ITS1	2	Mock.52	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.625	0.625
328	mock-26-ITS1	2	Mock.53	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.625	0.625
329	mock-26-ITS1	2	Mock.54	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.625	0.625
330	mock-26-ITS1	2	Mock.57	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.7142857142857143	0.625
331	mock-26-ITS1	2	Mock.58	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.625	0.625
332	mock-26-ITS1	3	Mock.41	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.42857142857142855	0.3333333333333333
333	mock-26-ITS1	3	Mock.43	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.5	0.4444444444444444
334	mock-26-ITS1	3	Mock.44	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.4444444444444444	0.4444444444444444
335	mock-26-ITS1	3	Mock.45	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.4444444444444444	0.4444444444444444
336	mock-26-ITS1	3	Mock.46	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.5	0.4444444444444444
337	mock-26-ITS1	3	Mock.47	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.4	0.4444444444444444
338	mock-26-ITS1	3	Mock.48	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.4444444444444444	0.4444444444444444
339	mock-26-ITS1	3	Mock.52	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.4444444444444444	0.4444444444444444
340	mock-26-ITS1	3	Mock.53	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.3636363636363637	0.4444444444444444
341	mock-26-ITS1	3	Mock.54	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.4	0.4444444444444444
342	mock-26-ITS1	3	Mock.57	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.4444444444444444	0.4444444444444444
343	mock-26-ITS1	3	Mock.58	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.4444444444444444	0.4444444444444444
344	mock-26-ITS1	4	Mock.41	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.2857142857142857	0.18181818181818185
345	mock-26-ITS1	4	Mock.43	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.4444444444444444	0.3636363636363637
346	mock-26-ITS1	4	Mock.44	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.4	0.3636363636363637
347	mock-26-ITS1	4	Mock.45	unite_20.11.2016_clean_read	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.4	0.3636363636363637
