	Dataset	Level	SampleID	Reference	Method	Parameters	Precision	Recall	F-measure	Pearson r	Pearson p	Spearman r	Spearman p	best N alignments	confidence	coverage	e value	max accepts	min consensus fraction	similarity
5000	mock-4	4	HMPMockV1.2.Staggered1	gg_13_8_otus	rdp	0.0	0.75	1.0	0.8571428571428571	0.466436355107064	0.021586940870592583	0.8744498082643628	2.329422690591679e-08		[0.0, '.', 0.0]					
5001	mock-4	4	HMPMockV1.2.Staggered2	gg_13_8_otus	rdp	0.0	0.8181818181818182	1.0	0.9	0.4731630903847361	0.026141817906438252	0.8709198513440264	1.346092957192615e-07		[0.0, '.', 0.0]					
5002	mock-4	5	HMPMockV1.1.Even1	gg_13_8_otus	rdp	0.0	0.8181818181818182	1.0	0.9	0.30636999169575957	0.1655220436132936	0.7251059233392535	0.00013459215928571873		[0.0, '.', 0.0]					
5003	mock-4	5	HMPMockV1.1.Even2	gg_13_8_otus	rdp	0.0	0.8181818181818182	1.0	0.9	0.3113267630176934	0.15843610095659316	0.7104465183305126	0.0002114153811929051		[0.0, '.', 0.0]					
5004	mock-4	5	HMPMockV1.2.Staggered1	gg_13_8_otus	rdp	0.0	0.6923076923076923	1.0	0.8181818181818181	0.5594028239531407	0.002966599477164086	0.8720688741629038	6.5045313925496766e-09		[0.0, '.', 0.0]					
5005	mock-4	5	HMPMockV1.2.Staggered2	gg_13_8_otus	rdp	0.0	0.782608695652174	1.0	0.878048780487805	0.5713286019041465	0.00440381572288936	0.8674408160435647	8.409983655148673e-08		[0.0, '.', 0.0]					
5006	mock-4	6	HMPMockV1.1.Even1	gg_13_8_otus	rdp	0.0	0.3076923076923077	0.4	0.34782608695652173	-0.2993131080521445	0.06791651474525225	-0.5202187288988158	0.0008144482464397006		[0.0, '.', 0.0]					
5007	mock-4	6	HMPMockV1.1.Even2	gg_13_8_otus	rdp	0.0	0.2692307692307692	0.35	0.3043478260869565	-0.2887566179624554	0.07461764851524327	-0.5643181718313633	0.00018268736856817246		[0.0, '.', 0.0]					
5008	mock-4	6	HMPMockV1.2.Staggered1	gg_13_8_otus	rdp	0.0	0.26666666666666666	0.4	0.32	-0.0038195382325238027	0.9808474442633051	-0.22302212109067657	0.1557000973115003		[0.0, '.', 0.0]					
5009	mock-4	6	HMPMockV1.2.Staggered2	gg_13_8_otus	rdp	0.0	0.2962962962962963	0.4	0.3404255319148936	-0.0030709079171293697	0.9851969992277623	-0.22365107092314337	0.17110315965140926		[0.0, '.', 0.0]					
6290	mock-5	2	HMPMockV1.1.Even1	gg_13_8_otus	rdp	0.0	1.0	1.0	1.0	0.2569882666353708	0.4735169570443943	0.4061811972299616	0.2441286818964912		[0.0, '.', 0.0]					
6291	mock-5	2	HMPMockV1.1.Even2	gg_13_8_otus	rdp	0.0	1.0	1.0	1.0	0.21426924237116113	0.5522189969194871	0.4061811972299616	0.2441286818964912		[0.0, '.', 0.0]					
6292	mock-5	2	HMPMockV1.2.Staggered1	gg_13_8_otus	rdp	0.0	1.0	1.0	1.0	0.13462555985609884	0.7107862077895815	0.7805023146484533	0.0077174786887822195		[0.0, '.', 0.0]					
6293	mock-5	2	HMPMockV1.2.Staggered2	gg_13_8_otus	rdp	0.0	1.0	1.0	1.0	0.13626407647053548	0.707395620818692	0.7805023146484533	0.0077174786887822195		[0.0, '.', 0.0]					
6294	mock-5	3	HMPMockV1.1.Even1	gg_13_8_otus	rdp	0.0	0.8571428571428571	1.0	0.923076923076923	0.3163081673488767	0.2705614917342298	0.5515379187511711	0.040897793495171114		[0.0, '.', 0.0]					
6295	mock-5	3	HMPMockV1.1.Even2	gg_13_8_otus	rdp	0.0	0.8571428571428571	1.0	0.923076923076923	0.3046866682183257	0.28951160433359074	0.5515379187511711	0.040897793495171114		[0.0, '.', 0.0]					
6296	mock-5	3	HMPMockV1.2.Staggered1	gg_13_8_otus	rdp	0.0	0.8	1.0	0.888888888888889	0.29674233627414415	0.28282179740427166	0.8571598099589334	4.442766355462572e-05		[0.0, '.', 0.0]					
6297	mock-5	3	HMPMockV1.2.Staggered2	gg_13_8_otus	rdp	0.0	0.8571428571428571	1.0	0.923076923076923	0.3013648529070213	0.29506702529748474	0.8498979080064683	0.00011853871999034983		[0.0, '.', 0.0]					
6298	mock-5	4	HMPMockV1.1.Even1	gg_13_8_otus	rdp	0.0	0.8181818181818182	1.0	0.9	0.3501700899876438	0.11012524130825982	0.6701627028270069	0.0006437118936256852		[0.0, '.', 0.0]					
6299	mock-5	4	HMPMockV1.1.Even2	gg_13_8_otus	rdp	0.0	0.8571428571428571	1.0	0.923076923076923	0.3001789080637696	0.18613609560325167	0.5966138468821689	0.004304799787596152		[0.0, '.', 0.0]					
6300	mock-5	4	HMPMockV1.2.Staggered1	gg_13_8_otus	rdp	0.0	0.72	1.0	0.8372093023255813	0.46686880321756996	0.018632570256312698	0.8736498540337042	1.1852624180981956e-08		[0.0, '.', 0.0]					
6301	mock-5	4	HMPMockV1.2.Staggered2	gg_13_8_otus	rdp	0.0	0.8181818181818182	1.0	0.9	0.46546559837747176	0.02903272135318178	0.848632532313569	6.007929499131093e-07		[0.0, '.', 0.0]					
6302	mock-5	5	HMPMockV1.1.Even1	gg_13_8_otus	rdp	0.0	0.782608695652174	1.0	0.878048780487805	0.38829515903719036	0.06710715520881784	0.7148977460445163	0.00012642196349752914		[0.0, '.', 0.0]					
6303	mock-5	5	HMPMockV1.1.Even2	gg_13_8_otus	rdp	0.0	0.8571428571428571	1.0	0.923076923076923	0.30439068935793323	0.17973374748877316	0.5966138468821689	0.004304799787596152		[0.0, '.', 0.0]					
6304	mock-5	5	HMPMockV1.2.Staggered1	gg_13_8_otus	rdp	0.0	0.6923076923076923	1.0	0.8181818181818181	0.5696742140495477	0.0023826662097248485	0.8776545835250361	3.922583473224273e-09		[0.0, '.', 0.0]					
6305	mock-5	5	HMPMockV1.2.Staggered2	gg_13_8_otus	rdp	0.0	0.782608695652174	1.0	0.878048780487805	0.5775316024292864	0.0039043283113632745	0.8499218151425117	2.8557991346035155e-07		[0.0, '.', 0.0]					
6306	mock-5	6	HMPMockV1.1.Even1	gg_13_8_otus	rdp	0.0	0.3076923076923077	0.4	0.34782608695652173	-0.30437432769760986	0.0631733876346554	-0.4858570981151084	0.001985627711097746		[0.0, '.', 0.0]					
6307	mock-5	6	HMPMockV1.1.Even2	gg_13_8_otus	rdp	0.0	0.3333333333333333	0.4	0.3636363636363636	-0.34232737379947564	0.0409845457446057	-0.5194257252300635	0.001168778612474514		[0.0, '.', 0.0]					
6308	mock-5	6	HMPMockV1.2.Staggered1	gg_13_8_otus	rdp	0.0	0.27586206896551724	0.4	0.32653061224489793	0.0002438910772989045	0.9987925073837222	-0.18964948526844969	0.23498712516306045		[0.0, '.', 0.0]					
6309	mock-5	6	HMPMockV1.2.Staggered2	gg_13_8_otus	rdp	0.0	0.2962962962962963	0.4	0.3404255319148936	0.002984911792688333	0.9856114911324121	-0.2090841794281492	0.20145343260678342		[0.0, '.', 0.0]					
7590	mock-6	2	Even1	gg_13_8_otus	rdp	0.0	0.25925925925925924	1.0	0.4117647058823529	0.8752440449562893	2.321116974227098e-09	0.7573747424324682	4.792306626657236e-06		[0.0, '.', 0.0]					
7591	mock-6	2	Even2	gg_13_8_otus	rdp	0.0	0.28	1.0	0.43750000000000006	0.8468829472255673	9.413236962573152e-08	0.7766374764262775	5.004188996809649e-06		[0.0, '.', 0.0]					
7592	mock-6	2	Even3	gg_13_8_otus	rdp	0.0	0.30434782608695654	1.0	0.4666666666666667	0.8530855532571787	2.3170174053108074e-07	0.788398476834573	7.886145477715446e-06		[0.0, '.', 0.0]					
7593	mock-6	3	Even1	gg_13_8_otus	rdp	0.0	0.1891891891891892	1.0	0.3181818181818182	0.7397267532501186	1.6862441224853847e-07	0.6734215572231796	4.933991970614671e-06		[0.0, '.', 0.0]					
7594	mock-6	3	Even2	gg_13_8_otus	rdp	0.0	0.21875	1.0	0.358974358974359	0.7143217129725061	4.397356450874304e-06	0.7017837213420298	7.621345321959682e-06		[0.0, '.', 0.0]					
7595	mock-6	3	Even3	gg_13_8_otus	rdp	0.0	0.21875	1.0	0.358974358974359	0.7216750184611195	3.1421583460403116e-06	0.7098909701084359	5.3579902665117166e-06		[0.0, '.', 0.0]					
7596	mock-6	4	Even1	gg_13_8_otus	rdp	0.0	0.24528301886792453	0.7647058823529411	0.3714285714285715	0.6438401927787977	6.564414965601542e-08	0.43297602300146026	0.000768219851118814		[0.0, '.', 0.0]					
7597	mock-6	4	Even2	gg_13_8_otus	rdp	0.0	0.2826086956521739	0.7647058823529411	0.4126984126984127	0.6430067084676673	4.76922572259281e-07	0.4501068235884104	0.001039167876792641		[0.0, '.', 0.0]					
7598	mock-6	4	Even3	gg_13_8_otus	rdp	0.0	0.3181818181818182	0.8235294117647058	0.45901639344262296	0.6144474842520231	4.3423501019713175e-06	0.5221823197025347	0.00016674031257560434		[0.0, '.', 0.0]					
7599	mock-6	5	Even1	gg_13_8_otus	rdp	0.0	0.14492753623188406	0.30303030303030304	0.196078431372549	0.14701256454199807	0.16198512539264054	-0.29443105979899636	0.004386931035175123		[0.0, '.', 0.0]					
7600	mock-6	5	Even2	gg_13_8_otus	rdp	0.0	0.18181818181818182	0.30303030303030304	0.22727272727272727	0.11623306142722942	0.3108648928383482	-0.29450330693339183	0.008862563726733025		[0.0, '.', 0.0]					
7601	mock-6	5	Even3	gg_13_8_otus	rdp	0.0	0.17857142857142858	0.30303030303030304	0.2247191011235955	0.11578728587451818	0.309553712633397	-0.29396702179862316	0.008549450326713854		[0.0, '.', 0.0]					
7602	mock-6	6	Even1	gg_13_8_otus	rdp	0.0	0.0945945945945946	0.13725490196078433	0.112	-0.057058063154488435	0.5394059864554174	-0.6404803818121844	5.719499470820354e-15		[0.0, '.', 0.0]					
7603	mock-6	6	Even2	gg_13_8_otus	rdp	0.0	0.11666666666666667	0.13725490196078433	0.12612612612612614	-0.07553634539483962	0.445999125176734	-0.6478423741519017	1.0612067865015957e-13		[0.0, '.', 0.0]					
7604	mock-6	6	Even3	gg_13_8_otus	rdp	0.0	0.11290322580645161	0.13725490196078433	0.12389380530973451	-0.07298797162359873	0.45715500108552154	-0.6477408017802334	6.173694449265554e-14		[0.0, '.', 0.0]					
8565	mock-7	2	Even1	gg_13_8_otus	rdp	0.0	0.875	1.0	0.9333333333333333	0.840048638760558	0.009042619567110064	0.5952380952380953	0.11952980613879259		[0.0, '.', 0.0]					
8566	mock-7	2	Even2	gg_13_8_otus	rdp	0.0	0.875	1.0	0.9333333333333333	0.8098176708837451	0.014837301363572333	0.5476190476190477	0.1600256425388966		[0.0, '.', 0.0]					
8567	mock-7	2	Even3	gg_13_8_otus	rdp	0.0	1.0	1.0	1.0	-0.05102214694873158	0.9134948135085479	-0.14285714285714288	0.7599453002180929		[0.0, '.', 0.0]					
8568	mock-7	3	Even1	gg_13_8_otus	rdp	0.0	0.6363636363636364	1.0	0.7777777777777778	0.2832757288846387	0.39860872936912595	0.3582364210034113	0.27935095830655		[0.0, '.', 0.0]					
8569	mock-7	3	Even2	gg_13_8_otus	rdp	0.0	0.6363636363636364	1.0	0.7777777777777778	0.3079640793463332	0.356876995043266	0.41871789467931186	0.19993393031168433		[0.0, '.', 0.0]					
8570	mock-7	3	Even3	gg_13_8_otus	rdp	0.0	0.7777777777777778	1.0	0.8750000000000001	0.0598869100536898	0.8783634238682566	-0.11715583722580122	0.7640451166486228		[0.0, '.', 0.0]					
8571	mock-7	4	Even1	gg_13_8_otus	rdp	0.0	0.7894736842105263	0.8823529411764706	0.8333333333333333	0.21536372516248045	0.34847320914818647	0.3721394847732254	0.09666928143913538		[0.0, '.', 0.0]					
8572	mock-7	4	Even2	gg_13_8_otus	rdp	0.0	0.7894736842105263	0.8823529411764706	0.8333333333333333	0.21964720227774534	0.33873466567559285	0.3986238641640206	0.07346911606614223		[0.0, '.', 0.0]					
8573	mock-7	4	Even3	gg_13_8_otus	rdp	0.0	0.8823529411764706	0.8823529411764706	0.8823529411764706	0.08058174836559322	0.7429603218962002	0.15230287341430557	0.533644984683714		[0.0, '.', 0.0]					
8574	mock-7	5	Even1	gg_13_8_otus	rdp	0.0	0.6571428571428571	0.696969696969697	0.676470588235294	0.14613284085530528	0.33813409532516736	0.288422590254746	0.0546806928764024		[0.0, '.', 0.0]					
8575	mock-7	5	Even2	gg_13_8_otus	rdp	0.0	0.6571428571428571	0.696969696969697	0.676470588235294	0.14447182340376136	0.34371292399422215	0.27097204631387317	0.07179191560540024		[0.0, '.', 0.0]					
8576	mock-7	5	Even3	gg_13_8_otus	rdp	0.0	0.696969696969697	0.696969696969697	0.696969696969697	-0.009061856228235294	0.9540093532915386	0.18222785559294638	0.24217790995945204		[0.0, '.', 0.0]					
8577	mock-7	6	Even1	gg_13_8_otus	rdp	0.0	0.5384615384615384	0.5490196078431373	0.5436893203883495	-0.12762583819120873	0.2751947557832491	-0.2420889593900068	0.036387145213513196		[0.0, '.', 0.0]					
8578	mock-7	6	Even2	gg_13_8_otus	rdp	0.0	0.5384615384615384	0.5490196078431373	0.5436893203883495	-0.13938385538922182	0.23300356452426477	-0.26605439691604454	0.021046425960159338		[0.0, '.', 0.0]					
8579	mock-7	6	Even3	gg_13_8_otus	rdp	0.0	0.5384615384615384	0.5490196078431373	0.5436893203883495	-0.18500380351873646	0.11205587662178529	-0.3161916138355966	0.005716901529573336		[0.0, '.', 0.0]					
9540	mock-8	2	Even1	gg_13_8_otus	rdp	0.0	1.0	1.0	1.0	-0.1856509270183718	0.6902323817693335	0.3214285714285715	0.4820720382996776		[0.0, '.', 0.0]					
9541	mock-8	2	Even2	gg_13_8_otus	rdp	0.0	1.0	1.0	1.0	-0.22799175813525935	0.6229297409309122	-0.03571428571428572	0.9394082054712856		[0.0, '.', 0.0]					
9542	mock-8	2	Even3	gg_13_8_otus	rdp	0.0	1.0	1.0	1.0	-0.49173451942706087	0.2623590445804517	-0.39285714285714296	0.38331687042697266		[0.0, '.', 0.0]					
9543	mock-8	3	Even1	gg_13_8_otus	rdp	0.0	0.7	1.0	0.8235294117647058	0.3159658947162194	0.3737926355479557	0.34971957790971375	0.3218862439374824		[0.0, '.', 0.0]					
9544	mock-8	3	Even2	gg_13_8_otus	rdp	0.0	0.7	1.0	0.8235294117647058	0.3075992201967448	0.38725925926284543	0.22701095408174404	0.5282230346638654		[0.0, '.', 0.0]					
9545	mock-8	3	Even3	gg_13_8_otus	rdp	0.0	0.7	1.0	0.8235294117647058	0.2932551132561678	0.41088381630763626	0.19019836693335312	0.5986683040717657		[0.0, '.', 0.0]					
9546	mock-8	4	Even1	gg_13_8_otus	rdp	0.0	0.7894736842105263	0.8823529411764706	0.8333333333333333	0.15364363016154634	0.5060914218902433	0.2858954800903794	0.20899366628259192		[0.0, '.', 0.0]					
9547	mock-8	4	Even2	gg_13_8_otus	rdp	0.0	0.7894736842105263	0.8823529411764706	0.8333333333333333	0.1528933879416119	0.5081954605417205	0.2879327400435175	0.2056244494071509		[0.0, '.', 0.0]					
9548	mock-8	4	Even3	gg_13_8_otus	rdp	0.0	0.7894736842105263	0.8823529411764706	0.8333333333333333	0.1700398853991471	0.4611838459008323	0.2098377751732238	0.3612749265820636		[0.0, '.', 0.0]					
9549	mock-8	5	Even1	gg_13_8_otus	rdp	0.0	0.6571428571428571	0.696969696969697	0.676470588235294	0.05807424570551251	0.7047388822418683	0.22280854503706418	0.14125043539436122		[0.0, '.', 0.0]					
9550	mock-8	5	Even2	gg_13_8_otus	rdp	0.0	0.6571428571428571	0.696969696969697	0.676470588235294	0.056438456132607236	0.7126938892699207	0.18420794183985348	0.22576888316074742		[0.0, '.', 0.0]					
9551	mock-8	5	Even3	gg_13_8_otus	rdp	0.0	0.6388888888888888	0.696969696969697	0.6666666666666666	-0.02288514956717778	0.880005125089032	0.16375718282836335	0.27683765039267744		[0.0, '.', 0.0]					
9552	mock-8	6	Even1	gg_13_8_otus	rdp	0.0	0.5283018867924528	0.5490196078431373	0.5384615384615384	-0.17651104524687086	0.12718718214359018	-0.22962509371384426	0.04599953140943698		[0.0, '.', 0.0]					
9553	mock-8	6	Even2	gg_13_8_otus	rdp	0.0	0.5185185185185185	0.5490196078431373	0.5333333333333333	-0.16919117418976523	0.14129359431207777	-0.24578814434364119	0.03118718525612959		[0.0, '.', 0.0]					
9554	mock-8	6	Even3	gg_13_8_otus	rdp	0.0	0.5	0.5490196078431373	0.5233644859813085	-0.2209152470505906	0.050407923602394	-0.27511383702004627	0.014133959118126113		[0.0, '.', 0.0]					
10515	mock-9	2	Mock.1	unite_20.11.2016	rdp	0.0	0.42857142857142855	1.0	0.6	0.9130182180285628	0.004087723134298837	0.8964214570007952	0.006267499099451484		[0.0, '.', 0.0]					
10516	mock-9	2	Mock.2	unite_20.11.2016	rdp	0.0	0.42857142857142855	1.0	0.6	0.904556780489193	0.005131468359784419	0.8964214570007952	0.006267499099451484		[0.0, '.', 0.0]					
10517	mock-9	2	Mock.3	unite_20.11.2016	rdp	0.0	0.5	1.0	0.6666666666666666	0.8793164813284595	0.02096791925984223	0.8332380897952965	0.03939551647885117		[0.0, '.', 0.0]					
10518	mock-9	3	Mock.1	unite_20.11.2016	rdp	0.0	0.5	1.0	0.6666666666666666	0.6182443056694537	0.10230695132899649	0.7694197831620191	0.025592539238907665		[0.0, '.', 0.0]					
10519	mock-9	3	Mock.2	unite_20.11.2016	rdp	0.0	0.4444444444444444	1.0	0.6153846153846153	0.6730610864345484	0.046927711967037565	0.7859052479933758	0.012039947830152444		[0.0, '.', 0.0]					
10520	mock-9	3	Mock.3	unite_20.11.2016	rdp	0.0	0.5	1.0	0.6666666666666666	0.537229392676996	0.16972927381161837	0.7694197831620191	0.025592539238907665		[0.0, '.', 0.0]					
10521	mock-9	4	Mock.1	unite_20.11.2016	rdp	0.0	0.6363636363636364	1.0	0.7777777777777778	0.4100654252374421	0.2103518698244645	0.7679121012298941	0.005780097876793125		[0.0, '.', 0.0]					
10522	mock-9	4	Mock.2	unite_20.11.2016	rdp	0.0	0.5833333333333334	1.0	0.7368421052631579	0.5042013723927301	0.0946197389561525	0.8006558429930066	0.001754888808550148		[0.0, '.', 0.0]					
10523	mock-9	4	Mock.3	unite_20.11.2016	rdp	0.0	0.6363636363636364	1.0	0.7777777777777778	0.33755617904075963	0.310003357642363	0.7679121012298941	0.005780097876793125		[0.0, '.', 0.0]					
10524	mock-9	5	Mock.1	unite_20.11.2016	rdp	0.0	0.42857142857142855	0.6666666666666666	0.5217391304347826	0.3482173434568461	0.17077937753331116	0.3009909934896577	0.24040982240773548		[0.0, '.', 0.0]					
10525	mock-9	5	Mock.2	unite_20.11.2016	rdp	0.0	0.4	0.6666666666666666	0.5	0.40919048752130605	0.0917621113698741	0.3035621264847343	0.2207259112809087		[0.0, '.', 0.0]					
10526	mock-9	5	Mock.3	unite_20.11.2016	rdp	0.0	0.42857142857142855	0.6666666666666666	0.5217391304347826	0.32402190616459614	0.20451798117187348	0.31178887666417454	0.22311886615108906		[0.0, '.', 0.0]					
10527	mock-9	6	Mock.1	unite_20.11.2016	rdp	0.0	0.13333333333333333	0.16666666666666666	0.14814814814814814	-0.053385115709081984	0.7999278671881869	-0.5537404603042737	0.004082247989137449		[0.0, '.', 0.0]					
10528	mock-9	6	Mock.2	unite_20.11.2016	rdp	0.0	0.125	0.16666666666666666	0.14285714285714288	-0.013853879763315093	0.9464463669467161	-0.5528813005626341	0.0033974163359833964		[0.0, '.', 0.0]					
10529	mock-9	6	Mock.3	unite_20.11.2016	rdp	0.0	0.13333333333333333	0.16666666666666666	0.14814814814814814	-0.05149167521860244	0.8068905833403697	-0.5697715472129621	0.0029469495493873172		[0.0, '.', 0.0]					
11490	mock-9	2	Mock.1	unite_20.11.2016_fullITS	rdp	0.0	0.5	1.0	0.6666666666666666	0.864984281018253	0.026113249290536673	0.8332380897952965	0.03939551647885117		[0.0, '.', 0.0]					
11491	mock-9	2	Mock.2	unite_20.11.2016_fullITS	rdp	0.0	0.6	1.0	0.7499999999999999	0.8844933201896602	0.04629916591412034	0.7905694150420948	0.11136715471408384		[0.0, '.', 0.0]					
11492	mock-9	2	Mock.3	unite_20.11.2016_fullITS	rdp	0.0	0.5	1.0	0.6666666666666666	0.7773287738898045	0.06885341716218027	0.8332380897952965	0.03939551647885117		[0.0, '.', 0.0]					
11493	mock-9	3	Mock.1	unite_20.11.2016_fullITS	rdp	0.0	0.5714285714285714	1.0	0.7272727272727273	0.619040114682658	0.13827271141982184	0.8486684247915056	0.015744512744771743		[0.0, '.', 0.0]					
11494	mock-9	3	Mock.2	unite_20.11.2016_fullITS	rdp	0.0	0.6666666666666666	1.0	0.8	0.6095373552724572	0.1989264377338555	0.802377419802878	0.05472298257508565		[0.0, '.', 0.0]					
11495	mock-9	3	Mock.3	unite_20.11.2016_fullITS	rdp	0.0	0.5714285714285714	1.0	0.7272727272727273	0.5165887676059469	0.23518390450114032	0.8486684247915056	0.015744512744771743		[0.0, '.', 0.0]					
11496	mock-9	4	Mock.1	unite_20.11.2016_fullITS	rdp	0.0	0.7	1.0	0.8235294117647058	0.3916269805372056	0.2630575825053509	0.7277319633250103	0.017043181838304933		[0.0, '.', 0.0]					
11497	mock-9	4	Mock.2	unite_20.11.2016_fullITS	rdp	0.0	0.6363636363636364	1.0	0.7777777777777778	0.509575693854945	0.10934270942694899	0.7843702709446865	0.004259370186779213		[0.0, '.', 0.0]					
11498	mock-9	4	Mock.3	unite_20.11.2016_fullITS	rdp	0.0	0.7	1.0	0.8235294117647058	0.3036012438940342	0.3937762410719399	0.7277319633250103	0.017043181838304933		[0.0, '.', 0.0]					
11499	mock-9	5	Mock.1	unite_20.11.2016_fullITS	rdp	0.0	0.5	0.7777777777777778	0.6086956521739131	0.34988666507862665	0.18402060381131824	0.3928988623875932	0.13221538904159516		[0.0, '.', 0.0]					
11500	mock-9	5	Mock.2	unite_20.11.2016_fullITS	rdp	0.0	0.4666666666666667	0.7777777777777778	0.5833333333333334	0.41625952935977667	0.09651584353390981	0.42948039603107374	0.08534887366125132		[0.0, '.', 0.0]					
11501	mock-9	5	Mock.3	unite_20.11.2016_fullITS	rdp	0.0	0.5	0.7777777777777778	0.6086956521739131	0.32183234393787463	0.22414715683646735	0.3832374149518328	0.14285679779091898		[0.0, '.', 0.0]					
11502	mock-9	6	Mock.1	unite_20.11.2016_fullITS	rdp	0.0	0.23529411764705882	0.3333333333333333	0.27586206896551724	0.023406053815287146	0.9115738261816113	-0.3739023180471999	0.06558740599731627		[0.0, '.', 0.0]					
11503	mock-9	6	Mock.2	unite_20.11.2016_fullITS	rdp	0.0	0.2222222222222222	0.3333333333333333	0.26666666666666666	0.0669097227932553	0.7453636069262254	-0.35722629470197453	0.07320256970937748		[0.0, '.', 0.0]					
11504	mock-9	6	Mock.3	unite_20.11.2016_fullITS	rdp	0.0	0.23529411764705882	0.3333333333333333	0.27586206896551724	0.0021488543410031224	0.9918663621705588	-0.37828313020944004	0.062243770238278366		[0.0, '.', 0.0]					
11655	mock-9	2	Mock.1	unite_20.11.2016_trim100	rdp	0.0	0.6	1.0	0.7499999999999999	0.33132478178995706	0.5859948265315358	0.15811388300841897	0.7995251457913304		[0.0, '.', 0.0]					
11656	mock-9	2	Mock.2	unite_20.11.2016_trim100	rdp	0.0	0.42857142857142855	1.0	0.6	0.4974152357749171	0.2560274638928957	0.47809144373375745	0.2778516481230438		[0.0, '.', 0.0]					
11657	mock-9	2	Mock.3	unite_20.11.2016_trim100	rdp	0.0	0.6	1.0	0.7499999999999999	0.4295858939404776	0.47035693369285386	0.5797509043642028	0.3055749188472382		[0.0, '.', 0.0]					
11658	mock-9	3	Mock.1	unite_20.11.2016_trim100	rdp	0.0	0.42857142857142855	0.75	0.5454545454545454	0.42720622889888876	0.29111145744082473	0.2608202654786505	0.5326879718634028		[0.0, '.', 0.0]					
11659	mock-9	3	Mock.2	unite_20.11.2016_trim100	rdp	0.0	0.375	0.75	0.5	0.4414466295455635	0.23423211765720728	0.223606797749979	0.5630278036985401		[0.0, '.', 0.0]					
11660	mock-9	3	Mock.3	unite_20.11.2016_trim100	rdp	0.0	0.375	0.75	0.5	0.5048614969899119	0.1656852397617023	0.4099457958749615	0.273157868634505		[0.0, '.', 0.0]					
11661	mock-9	4	Mock.1	unite_20.11.2016_trim100	rdp	0.0	0.46153846153846156	0.8571428571428571	0.6	0.2492553975148671	0.39014216260995194	0.4743958955184067	0.08654570591541447		[0.0, '.', 0.0]					
