	Dataset	SampleID	Reference	Method	Parameters	Precision	Recall	F-measure	Pearson r	Pearson p	Spearman r	Spearman p	best N alignments	confidence	coverage	e value	max accepts	min consensus fraction	similarity
1160	mock-6	Even3	gg_13_8_otus	rdp	0.3	0.09090909090909091	0.1	0.09523809523809525	-0.17819331651847767	0.0689624972652038	-0.868811856018164	3.246436452199385e-33		[0.0, '.', 3.0]					
1353	mock-7	Even1	gg_13_8_otus	rdp	0.3	0.49056603773584906	0.52	0.5048543689320388	-0.3336852627501458	0.000572151554386731	-0.870049280041589	8.55500057325339e-33		[0.0, '.', 3.0]					
1354	mock-7	Even2	gg_13_8_otus	rdp	0.3	0.48148148148148145	0.52	0.5	-0.33645823264072994	0.0004791759207467163	-0.8694560579350579	5.2126801222562736e-33		[0.0, '.', 3.0]					
1355	mock-7	Even3	gg_13_8_otus	rdp	0.3	0.49056603773584906	0.52	0.5048543689320388	-0.3447878389388338	0.00036174697386841335	-0.8700519773962542	8.546634388796124e-33		[0.0, '.', 3.0]					
1548	mock-8	Even1	gg_13_8_otus	rdp	0.3	0.46296296296296297	0.5	0.4807692307692307	-0.3798132405821253	6.990091058096004e-05	-0.8694560579350579	5.2126801222562736e-33		[0.0, '.', 3.0]					
1549	mock-8	Even2	gg_13_8_otus	rdp	0.3	0.45454545454545453	0.5	0.47619047619047616	-0.3664725081826268	0.00012058485523819002	-0.8688093317928287	3.2494381530439254e-33		[0.0, '.', 3.0]					
1550	mock-8	Even3	gg_13_8_otus	rdp	0.3	0.43859649122807015	0.5	0.46728971962616817	-0.3788186910672779	5.733285598790052e-05	-0.8673680628445744	1.3470346125098686e-33		[0.0, '.', 3.0]					
1743	mock-9	Mock.1	unite_20.11.2016	rdp	0.3	0.14285714285714285	0.16666666666666666	0.15384615384615383	-0.14354316764193095	0.5033976035304161	-0.6339146324570691	0.0008806736511694183		[0.0, '.', 3.0]					
1744	mock-9	Mock.2	unite_20.11.2016	rdp	0.3	0.125	0.16666666666666666	0.14285714285714288	-0.06125061290803919	0.7662855712807086	-0.5810263345439315	0.0018545011182874564		[0.0, '.', 3.0]					
1745	mock-9	Mock.3	unite_20.11.2016	rdp	0.3	0.14285714285714285	0.16666666666666666	0.15384615384615383	-0.1776014669511773	0.40639794298670207	-0.6384443916409624	0.0007870006912331104		[0.0, '.', 3.0]					
4	mock-1	MockHiSeq.even	gg_13_8_otus	rdp	0.4	0.24489795918367346	0.36363636363636365	0.29268292682926833	-0.21256886977177394	0.0551978014005238	-0.8474009923332861	1.0553794968750471e-23		[0.0, '.', 4.0]					
77	mock-10	Mock.1	unite_20.11.2016	rdp	0.4	0.1	0.08333333333333333	0.0909090909090909	0.09991169004861171	0.6665424592328172	-0.6060183493659247	0.0035925057860585813		[0.0, '.', 4.0]					
78	mock-10	Mock.2	unite_20.11.2016	rdp	0.4	0.1	0.08333333333333333	0.0909090909090909	-0.04994421929712048	0.8297734446159765	-0.6308806406219626	0.0021661517291824257		[0.0, '.', 4.0]					
79	mock-10	Mock.3	unite_20.11.2016	rdp	0.4	0.1	0.08333333333333333	0.0909090909090909	-0.08281779580952245	0.7211713889224621	-0.6308806406219626	0.0021661517291824257		[0.0, '.', 4.0]					
264	mock-2	MockMiSeq.even	gg_13_8_otus	rdp	0.4	0.27906976744186046	0.36363636363636365	0.31578947368421056	-0.2602313305343296	0.023188557484260925	-0.8573734250013937	4.8455045686493383e-23		[0.0, '.', 4.0]					
341	mock-3	HMPMockV1.1.Even1	gg_13_8_otus	rdp	0.4	0.15789473684210525	0.15	0.15384615384615385	-0.27977997687944783	0.08452440598095773	-0.9003063693837767	6.187739483608166e-15		[0.0, '.', 4.0]					
342	mock-3	HMPMockV1.1.Even2	gg_13_8_otus	rdp	0.4	0.19047619047619047	0.2	0.1951219512195122	-0.24407148310107876	0.12408485095668495	-0.894749146722136	3.1259304698048143e-15		[0.0, '.', 4.0]					
343	mock-3	HMPMockV1.2.Staggered1	gg_13_8_otus	rdp	0.4	0.23076923076923078	0.15	0.18181818181818185	-0.11752418340323349	0.5148163773976928	-0.8426660435819805	7.709866309738252e-10		[0.0, '.', 4.0]					
344	mock-3	HMPMockV1.2.Staggered2	gg_13_8_otus	rdp	0.4	0.14285714285714285	0.1	0.11764705882352941	-0.11036629430382422	0.5343547202284039	-0.8481980731426231	2.404551103792653e-10		[0.0, '.', 4.0]					
601	mock-3	HMPMockV1.1.Even1	gg_13_8_otus_trim150	rdp	0.4	0.2631578947368421	0.25	0.25641025641025644	0.013505071360455879	0.9395740294785488	-0.6533216879547433	2.802827525978563e-05		[0.0, '.', 4.0]					
602	mock-3	HMPMockV1.1.Even2	gg_13_8_otus_trim150	rdp	0.4	0.2857142857142857	0.3	0.2926829268292683	0.04641726339600674	0.7911806090798573	-0.609904123030017	0.00010038816672914898		[0.0, '.', 4.0]					
603	mock-3	HMPMockV1.2.Staggered1	gg_13_8_otus_trim150	rdp	0.4	0.38461538461538464	0.25	0.30303030303030304	0.43646338567346316	0.02022887564739297	-0.25726850233583975	0.18628591643330042		[0.0, '.', 4.0]					
604	mock-3	HMPMockV1.2.Staggered2	gg_13_8_otus_trim150	rdp	0.4	0.2857142857142857	0.2	0.23529411764705882	0.4462531535359732	0.01344171518484707	-0.3072724274315275	0.09859099360824447		[0.0, '.', 4.0]					
645	mock-4	HMPMockV1.1.Even1	gg_13_8_otus	rdp	0.4	0.23076923076923078	0.3	0.2608695652173913	-0.3004629968103169	0.0424680841932787	-0.8777804173225091	1.1718542162612694e-15		[0.0, '.', 4.0]					
646	mock-4	HMPMockV1.1.Even2	gg_13_8_otus	rdp	0.4	0.18518518518518517	0.25	0.2127659574468085	-0.2936468837664396	0.045140907237110374	-0.8740318283318292	1.051797654301612e-15		[0.0, '.', 4.0]					
647	mock-4	HMPMockV1.2.Staggered1	gg_13_8_otus	rdp	0.4	0.2	0.3	0.24	-0.07692411282256234	0.5954425094456154	-0.8420935419194112	1.8166839405683955e-14		[0.0, '.', 4.0]					
648	mock-4	HMPMockV1.2.Staggered2	gg_13_8_otus	rdp	0.4	0.21428571428571427	0.3	0.25	-0.08247700020519892	0.5773184036062695	-0.8473020677497014	3.1275861042202986e-14		[0.0, '.', 4.0]					
905	mock-5	HMPMockV1.1.Even1	gg_13_8_otus	rdp	0.4	0.18518518518518517	0.25	0.2127659574468085	-0.26990271792518317	0.06654281194838846	-0.8740318283318292	1.051797654301612e-15		[0.0, '.', 4.0]					
906	mock-5	HMPMockV1.1.Even2	gg_13_8_otus	rdp	0.4	0.20833333333333334	0.25	0.22727272727272727	-0.29617537082958867	0.05092720050934523	-0.8849338013692725	1.5821475112924994e-15		[0.0, '.', 4.0]					
907	mock-5	HMPMockV1.2.Staggered1	gg_13_8_otus	rdp	0.4	0.16666666666666666	0.25	0.2	-0.07407417227802067	0.6091838627026444	-0.8420935419194112	1.8166839405683955e-14		[0.0, '.', 4.0]					
908	mock-5	HMPMockV1.2.Staggered2	gg_13_8_otus	rdp	0.4	0.17857142857142858	0.25	0.20833333333333331	-0.07888422612229029	0.5940672315688525	-0.8473020677497014	3.1275861042202986e-14		[0.0, '.', 4.0]					
1161	mock-6	Even1	gg_13_8_otus	rdp	0.4	0.08620689655172414	0.1	0.0925925925925926	-0.17004979790416536	0.07849526858777862	-0.8665816718105115	8.93391367750342e-34		[0.0, '.', 4.0]					
1162	mock-6	Even2	gg_13_8_otus	rdp	0.4	0.10204081632653061	0.1	0.10101010101010102	-0.18632588164761613	0.06480802376219931	-0.8718208688546085	7.935814237179731e-32		[0.0, '.', 4.0]					
1163	mock-6	Even3	gg_13_8_otus	rdp	0.4	0.09615384615384616	0.1	0.09803921568627451	-0.17986734047198147	0.07045623792260015	-0.870588347217468	1.4363896087899852e-32		[0.0, '.', 4.0]					
1356	mock-7	Even1	gg_13_8_otus	rdp	0.4	0.49019607843137253	0.5	0.495049504950495	-0.33273381456057377	0.0006745432267150059	-0.8710669881688156	2.472087944393841e-32		[0.0, '.', 4.0]					
1357	mock-7	Even2	gg_13_8_otus	rdp	0.4	0.49019607843137253	0.5	0.495049504950495	-0.34111492577615676	0.0004815668772784575	-0.8710612147147979	2.4772109975517875e-32		[0.0, '.', 4.0]					
1358	mock-7	Even3	gg_13_8_otus	rdp	0.4	0.49019607843137253	0.5	0.495049504950495	-0.34494724950157546	0.00041149206540002585	-0.8710641014274567	2.474648188813297e-32		[0.0, '.', 4.0]					
1551	mock-8	Even1	gg_13_8_otus	rdp	0.4	0.5	0.5	0.5	-0.3914593487851922	5.641442103572049e-05	-0.871472323510056	4.379492049011345e-32		[0.0, '.', 4.0]					
1552	mock-8	Even2	gg_13_8_otus	rdp	0.4	0.49019607843137253	0.5	0.495049504950495	-0.3743889704255452	0.00011479397823680655	-0.8710612147147979	2.4772109975517875e-32		[0.0, '.', 4.0]					
1553	mock-8	Even3	gg_13_8_otus	rdp	0.4	0.4716981132075472	0.5	0.4854368932038835	-0.3932583602866941	3.9691290273385484e-05	-0.870049280041589	8.55500057325339e-33		[0.0, '.', 4.0]					
1746	mock-9	Mock.1	unite_20.11.2016	rdp	0.4	0.06666666666666667	0.08333333333333333	0.07407407407407407	-0.19855006817428847	0.3308785337466089	-0.7148569121790156	4.071644536923368e-05		[0.0, '.', 4.0]					
1747	mock-9	Mock.2	unite_20.11.2016	rdp	0.4	0.06666666666666667	0.08333333333333333	0.07407407407407407	-0.16936616709107635	0.40816402284178	-0.7000391498537362	6.862155775309622e-05		[0.0, '.', 4.0]					
1748	mock-9	Mock.3	unite_20.11.2016	rdp	0.4	0.07692307692307693	0.08333333333333333	0.08	-0.24993241150751214	0.23885295768096085	-0.7225530310221282	6.675512925335611e-05		[0.0, '.', 4.0]					
5	mock-1	MockHiSeq.even	gg_13_8_otus	rdp	0.5	0.2553191489361702	0.36363636363636365	0.29999999999999993	-0.21000605825237026	0.06152590996181536	-0.8509048892865345	1.6429592762700566e-23		[0.0, '.', 5.0]					
80	mock-10	Mock.1	unite_20.11.2016	rdp	0.5	0.1	0.08333333333333333	0.0909090909090909	-0.10849238724970729	0.6397009605117157	-0.6308806406219626	0.0021661517291824257		[0.0, '.', 5.0]					
81	mock-10	Mock.2	unite_20.11.2016	rdp	0.5	0.1	0.08333333333333333	0.0909090909090909	-0.14538694191438473	0.5294764351395229	-0.6806052231340386	0.0006846612373142595		[0.0, '.', 5.0]					
82	mock-10	Mock.3	unite_20.11.2016	rdp	0.5	0.1	0.08333333333333333	0.0909090909090909	-0.1490419340201043	0.5190627007914119	-0.6557429318780006	0.0012492518750156316		[0.0, '.', 5.0]					
265	mock-2	MockMiSeq.even	gg_13_8_otus	rdp	0.5	0.2926829268292683	0.36363636363636365	0.32432432432432434	-0.2580264477105413	0.026447995839638465	-0.8602427443850033	9.399172610090987e-23		[0.0, '.', 5.0]					
345	mock-3	HMPMockV1.1.Even1	gg_13_8_otus	rdp	0.5	0.15789473684210525	0.15	0.15384615384615385	-0.38318392262238693	0.01604751249398535	-0.9003063693837767	6.187739483608166e-15		[0.0, '.', 5.0]					
346	mock-3	HMPMockV1.1.Even2	gg_13_8_otus	rdp	0.5	0.2	0.2	0.20000000000000004	-0.34440525129190014	0.02954005057593398	-0.8976516808193759	4.277104049538777e-15		[0.0, '.', 5.0]					
347	mock-3	HMPMockV1.2.Staggered1	gg_13_8_otus	rdp	0.5	0.23076923076923078	0.15	0.18181818181818185	-0.14857490341940185	0.4092677791329379	-0.8426660435819805	7.709866309738252e-10		[0.0, '.', 5.0]					
348	mock-3	HMPMockV1.2.Staggered2	gg_13_8_otus	rdp	0.5	0.14285714285714285	0.1	0.11764705882352941	-0.1395385971741287	0.4312402043833147	-0.8481980731426231	2.404551103792653e-10		[0.0, '.', 5.0]					
605	mock-3	HMPMockV1.1.Even1	gg_13_8_otus_trim150	rdp	0.5	0.2631578947368421	0.25	0.25641025641025644	0.013144564840095399	0.9411842263849011	-0.6533216879547433	2.802827525978563e-05		[0.0, '.', 5.0]					
606	mock-3	HMPMockV1.1.Even2	gg_13_8_otus_trim150	rdp	0.5	0.2857142857142857	0.3	0.2926829268292683	0.04616764312344659	0.7922789725540634	-0.609904123030017	0.00010038816672914898		[0.0, '.', 5.0]					
607	mock-3	HMPMockV1.2.Staggered1	gg_13_8_otus_trim150	rdp	0.5	0.38461538461538464	0.25	0.30303030303030304	0.43646338567346316	0.02022887564739297	-0.25726850233583975	0.18628591643330042		[0.0, '.', 5.0]					
608	mock-3	HMPMockV1.2.Staggered2	gg_13_8_otus_trim150	rdp	0.5	0.2857142857142857	0.2	0.23529411764705882	0.4462531535359732	0.01344171518484707	-0.3072724274315275	0.09859099360824447		[0.0, '.', 5.0]					
649	mock-4	HMPMockV1.1.Even1	gg_13_8_otus	rdp	0.5	0.23076923076923078	0.3	0.2608695652173913	-0.3041753678638146	0.03985746287245091	-0.8777804173225091	1.1718542162612694e-15		[0.0, '.', 5.0]					
650	mock-4	HMPMockV1.1.Even2	gg_13_8_otus	rdp	0.5	0.18518518518518517	0.25	0.2127659574468085	-0.2972919635688163	0.04241880341478687	-0.8740318283318292	1.051797654301612e-15		[0.0, '.', 5.0]					
651	mock-4	HMPMockV1.2.Staggered1	gg_13_8_otus	rdp	0.5	0.2	0.3	0.24	-0.08148049977963903	0.5737629751484581	-0.8420935419194112	1.8166839405683955e-14		[0.0, '.', 5.0]					
652	mock-4	HMPMockV1.2.Staggered2	gg_13_8_otus	rdp	0.5	0.20689655172413793	0.3	0.24489795918367346	-0.08544447089053582	0.5593952022507319	-0.8447206564449382	2.3654735374507248e-14		[0.0, '.', 5.0]					
909	mock-5	HMPMockV1.1.Even1	gg_13_8_otus	rdp	0.5	0.19230769230769232	0.25	0.2173913043478261	-0.377491793810555	0.00970171226395896	-0.8777509314252798	1.1777201867255268e-15		[0.0, '.', 5.0]					
910	mock-5	HMPMockV1.1.Even2	gg_13_8_otus	rdp	0.5	0.20833333333333334	0.25	0.22727272727272727	-0.40095107570092686	0.0069916063641589045	-0.8849338013692725	1.5821475112924994e-15		[0.0, '.', 5.0]					
911	mock-5	HMPMockV1.2.Staggered1	gg_13_8_otus	rdp	0.5	0.1724137931034483	0.25	0.20408163265306123	-0.09442644678749326	0.5186900012444178	-0.8448131424206295	2.335093471247442e-14		[0.0, '.', 5.0]					
912	mock-5	HMPMockV1.2.Staggered2	gg_13_8_otus	rdp	0.5	0.18518518518518517	0.25	0.2127659574468085	-0.10082329855891564	0.5001088419120538	-0.8497299012264535	4.263045986190307e-14		[0.0, '.', 5.0]					
1164	mock-6	Even1	gg_13_8_otus	rdp	0.5	0.07547169811320754	0.08	0.07766990291262135	-0.1720976326562422	0.08216171363934016	-0.8700519773962542	8.546634388796124e-33		[0.0, '.', 5.0]					
1165	mock-6	Even2	gg_13_8_otus	rdp	0.5	0.08695652173913043	0.08	0.08333333333333333	-0.1865867857003706	0.06872212937904536	-0.8723860176422878	5.64813204049546e-31		[0.0, '.', 5.0]					
1166	mock-6	Even3	gg_13_8_otus	rdp	0.5	0.08333333333333333	0.08	0.08163265306122448	-0.18118235958481055	0.07419506671463362	-0.8720869888022436	1.4834913201710628e-31		[0.0, '.', 5.0]					
1359	mock-7	Even1	gg_13_8_otus	rdp	0.5	0.47058823529411764	0.48	0.4752475247524752	-0.3319664825446144	0.0006953527776877781	-0.8710669881688156	2.472087944393841e-32		[0.0, '.', 5.0]					
1360	mock-7	Even2	gg_13_8_otus	rdp	0.5	0.46153846153846156	0.48	0.47058823529411764	-0.3356008367381662	0.0005643339642446282	-0.8705855573307115	1.437835991636149e-32		[0.0, '.', 5.0]					
1361	mock-7	Even3	gg_13_8_otus	rdp	0.5	0.47058823529411764	0.48	0.4752475247524752	-0.34410063813005437	0.0004261119009270255	-0.8710641014274567	2.474648188813297e-32		[0.0, '.', 5.0]					
1554	mock-8	Even1	gg_13_8_otus	rdp	0.5	0.49019607843137253	0.5	0.495049504950495	-0.3887689351465586	5.877294566842173e-05	-0.8710612147147979	2.4772109975517875e-32		[0.0, '.', 5.0]					
1555	mock-8	Even2	gg_13_8_otus	rdp	0.5	0.4807692307692308	0.5	0.49019607843137253	-0.37183159823235457	0.00011910964930541757	-0.8705855573307115	1.437835991636149e-32		[0.0, '.', 5.0]					
1556	mock-8	Even3	gg_13_8_otus	rdp	0.5	0.46296296296296297	0.5	0.4807692307692307	-0.39156670813974365	3.950985192620432e-05	-0.8694560579350579	5.2126801222562736e-33		[0.0, '.', 5.0]					
1749	mock-9	Mock.1	unite_20.11.2016	rdp	0.5	0.07692307692307693	0.08333333333333333	0.08	-0.21827956889401964	0.30551192505193797	-0.7047059201641362	0.00012075298491276736		[0.0, '.', 5.0]					
1750	mock-9	Mock.2	unite_20.11.2016	rdp	0.5	0.07692307692307693	0.08333333333333333	0.08	-0.18961885979710597	0.3748427514627557	-0.7047059201641362	0.00012075298491276736		[0.0, '.', 5.0]					
1751	mock-9	Mock.3	unite_20.11.2016	rdp	0.5	0.07692307692307693	0.08333333333333333	0.08	-0.22231254872624517	0.2964380486964389	-0.7047059201641362	0.00012075298491276736		[0.0, '.', 5.0]					
6	mock-1	MockHiSeq.even	gg_13_8_otus	rdp	0.6	0.26666666666666666	0.36363636363636365	0.30769230769230765	-0.2117736261028737	0.06270057294125216	-0.8542579502222153	2.711239525119805e-23		[0.0, '.', 6.0]					
83	mock-10	Mock.1	unite_20.11.2016	rdp	0.6	0.1	0.08333333333333333	0.0909090909090909	-0.07550847364360896	0.7449540534426169	-0.6308806406219626	0.0021661517291824257		[0.0, '.', 6.0]					
84	mock-10	Mock.2	unite_20.11.2016	rdp	0.6	0.1	0.08333333333333333	0.0909090909090909	-0.10699299864683122	0.6443612755988344	-0.6806052231340386	0.0006846612373142595		[0.0, '.', 6.0]					
85	mock-10	Mock.3	unite_20.11.2016	rdp	0.6	0.1	0.08333333333333333	0.0909090909090909	-0.10933472466656238	0.6370885585453725	-0.6557429318780006	0.0012492518750156316		[0.0, '.', 6.0]					
266	mock-2	MockMiSeq.even	gg_13_8_otus	rdp	0.6	0.3076923076923077	0.36363636363636365	0.33333333333333337	-0.2595240156645548	0.027703294887598873	-0.8627947156361798	2.0120520824207684e-22		[0.0, '.', 6.0]					
349	mock-3	HMPMockV1.1.Even1	gg_13_8_otus	rdp	0.6	0.15789473684210525	0.15	0.15384615384615385	-0.2797799768794479	0.08452440598095773	-0.9003063693837767	6.187739483608166e-15		[0.0, '.', 6.0]					
350	mock-3	HMPMockV1.1.Even2	gg_13_8_otus	rdp	0.6	0.19047619047619047	0.2	0.1951219512195122	-0.24407148310107876	0.12408485095668495	-0.894749146722136	3.1259304698048143e-15		[0.0, '.', 6.0]					
351	mock-3	HMPMockV1.2.Staggered1	gg_13_8_otus	rdp	0.6	0.23076923076923078	0.15	0.18181818181818185	-0.1175241834032335	0.5148163773976928	-0.8426660435819805	7.709866309738252e-10		[0.0, '.', 6.0]					
352	mock-3	HMPMockV1.2.Staggered2	gg_13_8_otus	rdp	0.6	0.14285714285714285	0.1	0.11764705882352941	-0.11036629430382422	0.5343547202284039	-0.8481980731426231	2.404551103792653e-10		[0.0, '.', 6.0]					
609	mock-3	HMPMockV1.1.Even1	gg_13_8_otus_trim150	rdp	0.6	0.21052631578947367	0.2	0.20512820512820512	0.0025382812803293056	0.9884539691149473	-0.7375041091780119	4.3256480997462277e-07		[0.0, '.', 6.0]					
610	mock-3	HMPMockV1.1.Even2	gg_13_8_otus_trim150	rdp	0.6	0.23809523809523808	0.25	0.24390243902439024	0.035027815193318705	0.8392821270293838	-0.694680777096495	2.596597003035466e-06		[0.0, '.', 6.0]					
611	mock-3	HMPMockV1.2.Staggered1	gg_13_8_otus_trim150	rdp	0.6	0.3076923076923077	0.2	0.24242424242424246	0.43675418694612755	0.017841401465250647	-0.37918045259019756	0.042499327809674275		[0.0, '.', 6.0]					
612	mock-3	HMPMockV1.2.Staggered2	gg_13_8_otus_trim150	rdp	0.6	0.21428571428571427	0.15	0.1764705882352941	0.44645011881546204	0.011815639223906778	-0.4171225164937915	0.019566882805635764		[0.0, '.', 6.0]					
653	mock-4	HMPMockV1.1.Even1	gg_13_8_otus	rdp	0.6	0.23076923076923078	0.3	0.2608695652173913	-0.30431228442217545	0.039763752410729436	-0.8777804173225091	1.1718542162612694e-15		[0.0, '.', 6.0]					
654	mock-4	HMPMockV1.1.Even2	gg_13_8_otus	rdp	0.6	0.19230769230769232	0.25	0.2173913043478261	-0.3066024044908151	0.03822288676233836	-0.8777509314252798	1.1777201867255268e-15		[0.0, '.', 6.0]					
655	mock-4	HMPMockV1.2.Staggered1	gg_13_8_otus	rdp	0.6	0.2	0.3	0.24	-0.0814682182629297	0.5738209211746736	-0.8420935419194112	1.8166839405683955e-14		[0.0, '.', 6.0]					
656	mock-4	HMPMockV1.2.Staggered2	gg_13_8_otus	rdp	0.6	0.20689655172413793	0.3	0.24489795918367346	-0.08550006569865685	0.5591387157045772	-0.8447206564449382	2.3654735374507248e-14		[0.0, '.', 6.0]					
913	mock-5	HMPMockV1.1.Even1	gg_13_8_otus	rdp	0.6	0.19230769230769232	0.25	0.2173913043478261	-0.3774917938105549	0.009701712263958988	-0.8777509314252798	1.1777201867255268e-15		[0.0, '.', 6.0]					
914	mock-5	HMPMockV1.1.Even2	gg_13_8_otus	rdp	0.6	0.20833333333333334	0.25	0.22727272727272727	-0.40095107570092686	0.0069916063641589045	-0.8849338013692725	1.5821475112924994e-15		[0.0, '.', 6.0]					
915	mock-5	HMPMockV1.2.Staggered1	gg_13_8_otus	rdp	0.6	0.1724137931034483	0.25	0.20408163265306123	-0.09442604951939342	0.5186917682793011	-0.8447437750912046	2.3578444583160576e-14		[0.0, '.', 6.0]					
916	mock-5	HMPMockV1.2.Staggered2	gg_13_8_otus	rdp	0.6	0.18518518518518517	0.25	0.2127659574468085	-0.1008085354423804	0.5001719264615949	-0.8497299012264535	4.263045986190307e-14		[0.0, '.', 6.0]					
1167	mock-6	Even1	gg_13_8_otus	rdp	0.6	0.06521739130434782	0.06	0.062499999999999986	-0.18559609792774556	0.07023291820826313	-0.8723825726012574	5.6548355558680055e-31		[0.0, '.', 6.0]					
1168	mock-6	Even2	gg_13_8_otus	rdp	0.6	0.07692307692307693	0.06	0.06741573033707866	-0.2027661439591816	0.05668953762753306	-0.8702848961957016	1.709220679337649e-28		[0.0, '.', 6.0]					
1169	mock-6	Even3	gg_13_8_otus	rdp	0.6	0.07317073170731707	0.06	0.06593406593406592	-0.19610073603176043	0.06246877391975861	-0.8714665043722168	2.802871886251502e-29		[0.0, '.', 6.0]					
1362	mock-7	Even1	gg_13_8_otus	rdp	0.6	0.48936170212765956	0.46	0.4742268041237113	-0.3289321131470553	0.0010031059701983615	-0.8722781291087666	2.8515232925450224e-31		[0.0, '.', 6.0]					
1363	mock-7	Even2	gg_13_8_otus	rdp	0.6	0.4791666666666667	0.46	0.46938775510204084	-0.3325366260361934	0.0008214958201114463	-0.8720837831598877	1.4851601545840354e-31		[0.0, '.', 6.0]					
1364	mock-7	Even3	gg_13_8_otus	rdp	0.6	0.48936170212765956	0.46	0.4742268041237113	-0.3415376355606958	0.0006177288807228918	-0.8722781291087666	2.8515232925450224e-31		[0.0, '.', 6.0]					
1557	mock-8	Even1	gg_13_8_otus	rdp	0.6	0.45652173913043476	0.42	0.43749999999999994	-0.3907499836268282	8.282174746808587e-05	-0.8723825726012574	5.6548355558680055e-31		[0.0, '.', 6.0]					
1558	mock-8	Even2	gg_13_8_otus	rdp	0.6	0.45652173913043476	0.42	0.43749999999999994	-0.37971993609165083	0.00013580151789014237	-0.8723825726012574	5.6548355558680055e-31		[0.0, '.', 6.0]					
1559	mock-8	Even3	gg_13_8_otus	rdp	0.6	0.42857142857142855	0.42	0.42424242424242425	-0.3937798284284498	5.518987007473661e-05	-0.8718146802195548	7.953197923188502e-32		[0.0, '.', 6.0]					
1752	mock-9	Mock.1	unite_20.11.2016	rdp	0.6	0.1	0.08333333333333333	0.0909090909090909	-0.20755154435121204	0.3666494577109042	-0.6806052231340386	0.0006846612373142595		[0.0, '.', 6.0]					
