Taxon	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected
g__Viridibacillus	0.0	0.0	0.0	0.0	0.0	0.0	4.70139894274e-05	4.56312250325e-05	4.28656962426e-05	2.48897591086e-05	2.35069947137e-05	0.0	0.0	0	0	0	0	4.70139894274e-05	4.56312250325e-05	4.28656962426e-05	3.04208166883e-05	2.35069947137e-05	0.0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	2.76552878985e-06	3.73346386629e-05	0	0	0	0	0	0	0	0.0	0	0	1.93587015289e-05	0	0	0	
g__	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Eikenella	0	0	0	0	0	0	5.53105757969e-06	5.53105757969e-06	5.53105757969e-06	0	0	0	0	0	0	0	0	5.53105757969e-06	5.53105757969e-06	4.14829318477e-06	0	0	0	0	0	0	0	0	0	0	0	
g__Thiothrix	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Elusimicrobium	0	0	0	0	0	0	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	0	0	0	0	0	0	0	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	0	1.38276439492e-06	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38276439492e-06	0	0	0	0	0	0	0	0	0	0	
g__	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	4.14829318477e-06	0	
g__	0.0232733075309	0.0232733075309	0.0232733075309	0.0232733075309	0.0232733075309	0.0232733075309	0.0232027865468	0.0232027865468	0.0232027865468	0.0231322655627	0.0230327065262	0.0230188788823	0.022832205689	0.0227865744639	0.0227768951132	2.07414659238e-05	0	0.0232027865468	0.0232027865468	0.0232014037824	0.0231903416673	0.0229815442436	0.0228377367465	0.0228349712178	0.0227879572283	0.0227768951132	5.53105757969e-06	0	0.0230340892906	0.0232719247666	0.002143163	
g__HTCC	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
g__Desulfotalea	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Desulfuromonas	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	
g__Candidatus Neoehrlichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38276439492e-06	5.53105757969e-06	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76552878985e-06	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	1.38276439492e-06	1.52104083442e-05	1.7975937134e-05	2.90380522934e-05	4.70139894274e-05	8.29658636954e-05	8.43486280903e-05	7.05209841411e-05	1.10621151594e-05	0	0	1.38276439492e-06	1.38276439492e-06	2.07414659238e-05	1.65931727391e-05	4.01001674528e-05	5.66933401918e-05	9.12624500649e-05	6.77554553512e-05	1.38276439492e-05	0.000566933401918	0.164257199709	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
g__Planococcus	0	0	0	0	0	0	4.70139894274e-05	2.07414659238e-05	1.38276439492e-05	0.0	0.0	0	0	0	0	0	0	4.97795182172e-05	1.65931727391e-05	2.76552878985e-06	0	0.0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
Other	0	0	0	0	0	0	0	2.76552878985e-06	4.14829318477e-06	4.14829318477e-06	9.67935076446e-06	1.24448795543e-05	1.10621151594e-05	2.90380522934e-05	4.42484606375e-05	7.74348061157e-05	3.73346386629e-05	0	2.76552878985e-06	2.76552878985e-06	4.14829318477e-06	9.67935076446e-06	1.24448795543e-05	1.52104083442e-05	3.04208166883e-05	5.11622826122e-05	6.77554553512e-05	0.000102324565224	0.0	0	0	
g__Lactobacillus	0.0030517610196	0.0030517610196	0.0030517610196	0.0030517610196	0.0030517610196	0.00304899549081	0.00305590931278	0.00305590931278	0.0030503782552	0.00304899549081	0.00304208166883	0.00302548849609	0.00301304361654	0.0029950676794	0.00298262279985	0.00297017792029	0.0026410799943	0.00305590931278	0.00305452654839	0.00304899549081	0.00304899549081	0.00304899549081	0.00303101955367	0.00300751255896	0.00300336426577	0.00298538832864	0.00297156068469	0.00267703186857	0.00304761272641	0.00305314378399	0.002143163	
Other	0	0	0	0	0	0	0	1.38276439492e-06	1.52104083442e-05	2.35069947137e-05	2.76552878985e-05	2.90380522934e-05	4.97795182172e-05	8.84969212751e-05	0.000118917737963	0.000230921653952	0.000641602679244	0	0	5.53105757969e-06	2.76552878985e-05	2.90380522934e-05	2.62725235035e-05	4.42484606375e-05	7.88175705106e-05	0.000128597088728	0.000239218240322	0.000763285945998	1.38276439492e-06	2.76552878985e-06	0	
Other	0	0	0	0	0	0	0	2.76552878985e-06	0	0	0	0	0	0	0	0	0	0	4.14829318477e-06	0	0	0	0	0	0	0	0	0	2.76552878985e-06	0	0	
g__Nitrosovibrio	0	0	0	0	0	0	4.14829318477e-06	1.38276439492e-06	0	0	0	0	0	0	0	0	0	4.14829318477e-06	1.38276439492e-06	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.38276439492e-06	0	0	0	0	0	0	0	0	0	0	2.76552878985e-06	0	0	0	
g__Sediminibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	
g__	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76552878985e-06	0	
g__Geobacillus	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	2.48897591086e-05	2.48897591086e-05	2.35069947137e-05	1.65931727391e-05	8.29658636954e-06	0	0	0	0	0	0	2.48897591086e-05	2.48897591086e-05	2.48897591086e-05	1.93587015289e-05	1.10621151594e-05	0	0	0	0	0	0	9.67935076446e-06	0	0	
Other	0	0	0	0	0	0	0	1.52104083442e-05	2.62725235035e-05	2.90380522934e-05	4.01001674528e-05	4.70139894274e-05	0.000125831559938	0.000161783434206	0.000193587015289	0.00798961267387	0.000737013422494	0	1.65931727391e-05	2.90380522934e-05	2.90380522934e-05	4.42484606375e-05	6.36071621665e-05	0.000165931727391	0.000156252376626	0.000273787350195	0.00798408161629	0.00712676769143	0	0.0	0	
g__Desulfotomaculum	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76552878985e-06	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Candidatus Portiera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76552878985e-06	0	
g__	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38276439492e-06	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Sarcina	0.0	0.0	0.0	0.0	0.0	0	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	0	0	0	0	0	0	0	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	0	2.76552878985e-06	0	0	0	0	0	0	8.29658636954e-06	0	
g__Facklamia	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
g__Pleomorphomonas	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38276439492e-06	0	
g__Geobacter	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Anaerospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38276439492e-06	0	
g__Clostridium	0.0239093791526	0.0239093791526	0.0239093791526	0.0239093791526	0.0239093791526	0.0239079963882	0.0240988178747	0.0240988178747	0.0240946695815	0.0240849902308	0.024068397058	0.0240269141262	0.0239646897284	0.023872044514	0.0237780165351	0.0236203813941	0.0234157322636	0.0240988178747	0.0240988178747	0.0240932868171	0.0240877557596	0.0240670142936	0.0240310624194	0.0239757518436	0.0238789583359	0.0237876958859	0.0236148503365	0.0233175559916	0.0238347098753	0.0239093791526	0.021431633	
g__Aquitalea	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	1.38276439492e-06	1.38276439492e-06	0.0	0.0	0.0	0	0	0	0	0	0	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	0.0	0	0	0	0	0	0	0	0.0	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38276439492e-06	0	
g__Edwardsiella	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.91382197462e-06	2.76552878985e-06	0	
g__Methylophaga	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	6.91382197462e-06	5.53105757969e-06	4.14829318477e-06	0	0	0	0	0	0	0	0	6.91382197462e-06	5.53105757969e-06	1.38276439492e-06	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	1.38276439492e-06	0.0	0.0	0	0	0	0	0	0	0	2.76552878985e-06	0.0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0.0	0.0	8.29658636954e-06	9.67935076446e-06	1.10621151594e-05	1.10621151594e-05	1.38276439492e-05	0.000118917737963	0.00333661048495	0	0	0.0	0.0	1.38276439492e-06	9.67935076446e-06	9.67935076446e-06	1.24448795543e-05	0.000107855622804	0.000118917737963	0.00332693113418	0	0	0	
g__	1.24448795543e-05	1.24448795543e-05	1.24448795543e-05	1.24448795543e-05	1.24448795543e-05	1.24448795543e-05	2.07414659238e-05	2.07414659238e-05	2.07414659238e-05	6.91382197462e-06	6.91382197462e-06	0	0	0	0	0	0	2.07414659238e-05	2.07414659238e-05	2.07414659238e-05	2.07414659238e-05	6.91382197462e-06	6.91382197462e-06	0	0	0	0	0	1.7975937134e-05	1.38276439492e-05	0	
g__Carnobacterium	0.0	0.0	0.0	0.0	0.0	0.0	8.29658636954e-06	8.29658636954e-06	0	0	0	0	0	0	0	0	0	8.29658636954e-06	8.29658636954e-06	0	0	0	0	0	0	0	0	0	4.14829318477e-06	0	0	
g__Deinobacterium	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Desulfomicrobium	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38276439492e-06	0	
g__Reinekea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
g__Tetragenococcus	0	0	0	0	0	0	1.93587015289e-05	1.93587015289e-05	6.91382197462e-06	0	0	0	0	0	0	0	0	1.93587015289e-05	1.93587015289e-05	5.53105757969e-06	2.76552878985e-06	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	1.38276439492e-06	4.01001674528e-05	5.94588689817e-05	0.00142839561996	0.00145190261467	0.00148508896015	0.00148785448894	0.0282056281276	0.0283729426194	0.0279180131335	0	2.76552878985e-06	1.93587015289e-05	5.53105757969e-05	8.43486280903e-05	0.0014422232639	0.00149338554652	0.00149062001773	0.0283895357922	0.0283798564414	0.0267302185183	2.35069947137e-05	4.14829318477e-06	0	
Other	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Morganella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
g__Anaerobacillus	4.42484606375e-05	4.42484606375e-05	4.42484606375e-05	4.42484606375e-05	4.42484606375e-05	4.42484606375e-05	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	4.14829318477e-05	0.00017975937134	0	
g__Rhodobacter	0.0111713535466	0.0111713535466	0.0111713535466	0.0111713535466	0.0111713535466	0.0111713535466	0.0111644397246	0.0111644397246	0.0111644397246	0.011158908667	0.0111533776094	0.0111354016723	0.0111271050859	0.0110966842693	0.011060732395	0.0110220149919	0.0109376663638	0.0111644397246	0.0111644397246	0.0111644397246	0.0111575259026	0.0111533776094	0.0111436982587	0.0111243395572	0.0111035980912	0.0110621151594	0.0110192494631	0.0109100110759	0.0111837984261	0.0111492293163	0.021431633	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76552878985e-06	0	
g__Macrococcus	0.0	0.0	0.0	0.0	0.0	0.0	2.90380522934e-05	2.76552878985e-05	1.93587015289e-05	2.76552878985e-06	2.76552878985e-06	0	0	0	0	0	0	2.90380522934e-05	2.90380522934e-05	1.52104083442e-05	8.29658636954e-06	5.53105757969e-06	0	0	0	0	0	0	0.0	1.38276439492e-06	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
g__Desulfococcus	1.10621151594e-05	1.10621151594e-05	1.10621151594e-05	1.10621151594e-05	1.10621151594e-05	4.14829318477e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38276439492e-06	0	0	
g__Laceyella	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Azorhizophilus	0	0	0	0	0	0	1.52104083442e-05	1.52104083442e-05	6.91382197462e-06	5.53105757969e-06	1.38276439492e-06	0.0	0	0	0	0	0	1.52104083442e-05	1.52104083442e-05	8.29658636954e-06	4.14829318477e-06	1.38276439492e-06	0	0	0	0	0	0	0	0	0	
g__Bartonella	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	5.53105757969e-06	0	6.91382197462e-06	2.76552878985e-06	1.24448795543e-05	1.38276439492e-05	0	0	0	0	2.76552878985e-06	0	5.53105757969e-06	0	0.0	1.10621151594e-05	2.62725235035e-05	2.76552878985e-06	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	
Other	0	0	0	0	0	0	0	0	2.76552878985e-06	0	0	0	0	0	0	0	0	0	0.0	1.38276439492e-06	5.53105757969e-06	0	0	0	0	0	0	0	0.0	0	0	
Other	0	0	0	0	0	0	0	1.52104083442e-05	0.000103707329619	0.000244749297901	0.000427274198031	0.000782644647526	0.00103983882498	0.00218338497958	0.00340160041151	0.00586430379887	0.0527953273626	0	8.29658636954e-06	8.84969212751e-05	0.000268256292615	0.000525450470071	0.000695530490646	0.00098314548479	0.00226773360767	0.00328129990915	0.00559328197746	0.0842947002789	0.000196352544079	0.000127214324333	0	
g__Deinococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000214316	
Other	0	0	0	0	0	0	0	0	0.0	2.76552878985e-06	4.14829318477e-06	8.29658636954e-06	8.29658636954e-06	2.35069947137e-05	4.14829318477e-05	6.63726909563e-05	1.24448795543e-05	0	0.0	0.0	1.38276439492e-06	4.14829318477e-06	4.14829318477e-06	9.67935076446e-06	8.29658636954e-06	2.62725235035e-05	5.66933401918e-05	6.91382197462e-06	0	0	0	
g__Candida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000214316	
g__	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76552878985e-06	0	
Other	0	0	0	0	0	0	0	1.10621151594e-05	2.35069947137e-05	0.000761903181603	0.00080338611345	0.000767434239182	0.000795089527081	0.000258576941851	0.000226773360767	5.53105757969e-05	2.62725235035e-05	0	1.38276439492e-06	2.62725235035e-05	0.000831041401349	0.000770199767972	0.000778496354342	0.00080615164224	0.000207414659238	0.000215711245608	0.00908061378146	3.5951874268e-05	2.90380522934e-05	8.29658636954e-06	0	
g__Brevibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	
g__Rhodococcus	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	0	
g__Planomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	1.38276439492e-06	1.38276439492e-06	0	0	0	0	0	0	0	0	0	1.38276439492e-06	0	0	0	0	0	0	0	0	0	0	0	2.35069947137e-05	0	
g__Faecalibacterium	0	0	0	0	0	0	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	0	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	0	2.76552878985e-06	2.76552878985e-06	0	
g__Pullulanibacillus	0	0	0	0	0	0	1.38276439492e-05	6.91382197462e-06	1.38276439492e-06	0	0	0	0	0	0	0	0	1.38276439492e-05	6.91382197462e-06	1.38276439492e-06	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	1.38276439492e-06	1.38276439492e-06	8.29658636954e-06	1.65931727391e-05	1.7975937134e-05	2.62725235035e-05	9.67935076446e-06	0	4.14829318477e-06	0	0	0	1.38276439492e-06	1.38276439492e-06	1.52104083442e-05	1.52104083442e-05	1.38276439492e-05	4.14829318477e-06	1.38276439492e-06	9.67935076446e-06	4.14829318477e-06	0	0	
g__Paracoccus	0	0	0	0	0	0	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	1.38276439492e-06	1.38276439492e-06	0	0	0	0	0	0	4.14829318477e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	0.0	0	0	0	0	0	0	0	1.38276439492e-06	0	
Other	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	8.29658636954e-06	8.29658636954e-06	8.29658636954e-06	8.29658636954e-06	8.29658636954e-06	8.29658636954e-06	0.000373346386629	0.00035951874268	0.000280701172169	0.000165931727391	6.08416333766e-05	1.52104083442e-05	4.14829318477e-06	2.76552878985e-06	0	0	0	0.000377494679814	0.00036781532905	0.000300059873698	0.000143807497072	6.36071621665e-05	1.7975937134e-05	9.67935076446e-06	2.76552878985e-06	0	0	0	2.90380522934e-05	8.29658636954e-05	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Ureibacillus	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	2.76552878985e-06	2.76552878985e-06	1.38276439492e-06	1.38276439492e-06	0	0	0	0	0	0	0	2.76552878985e-06	2.76552878985e-06	2.76552878985e-06	0	0	0	0	0	0	0	0	0	2.76552878985e-06	0	
g__Saccharospirillum	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Enterococcus	0.0101882080618	0.0101882080618	0.0101882080618	0.0101882080618	0.0101882080618	0.0101882080618	0.00948991204236	0.00948161545599	0.00947470163401	0.00946640504764	0.00934472178089	0.00932951137255	0.00926866973917	0.00909305866101	0.00905848955114	0.00903774808522	0	0.00948991204236	0.00948576374917	0.00947193610522	0.00937237706879	0.00934333901649	0.00932259755057	0.00926728697477	0.00910412077617	0.00906816890191	1.24448795543e-05	0	0.0100748213814	0.0101522561875	0.000214316	
g__Rheinheimera	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Serratia	0	0	0	0	0	0	9.67935076446e-06	5.53105757969e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	0	9.67935076446e-06	5.53105757969e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	4.14829318477e-06	0	5.53105757969e-06	5.53105757969e-06	0	
g__Bacillus	0.00100526971511	0.00100526971511	0.00100526971511	0.00100526971511	0.00100526971511	0.00100250418632	9.67935076446e-05	9.67935076446e-05	7.05209841411e-05	3.5951874268e-05	3.31863454782e-05	2.48897591086e-05	0	0	0	0	0	9.67935076446e-05	9.67935076446e-05	8.43486280903e-05	5.3927811402e-05	2.90380522934e-05	2.76552878985e-05	2.48897591086e-05	0	0	0	0	0.00112971851065	0.000636071621665	0.021431633	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.38276439492e-06	1.38276439492e-06	2.21242303188e-05	0.000259959706246	0	0	0	0	0	0	0	1.38276439492e-06	4.14829318477e-06	1.65931727391e-05	0.000298677109303	0	0	0	
g__Sporichthya	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38276439492e-06	0	
g__	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38276439492e-06	0	
Other	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Sphingopyxis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
g__	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	1.38276439492e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38276439492e-06	0.0	0	
Other	0	0	0	0	0	0	0	2.76552878985e-06	6.91382197462e-06	6.91382197462e-06	1.38276439492e-06	0.0	0	0	0	0	0	0	4.14829318477e-06	1.52104083442e-05	6.91382197462e-06	1.38276439492e-06	0.0	0	0	0	0	0	1.38276439492e-06	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38276439492e-06	0	0	0	0	0	0	0	1.38276439492e-06	1.38276439492e-06	0	0	
