#NodeID	NodeType	Abundance	mock	k	p	c	o	f	g
689	otu	0.0910987351926	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	g__
690	otu	8.03311786725e-05	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Phaeobacter
691	otu	2.21867064905e-05	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Ralstonia
692	otu	2.60120007131e-05	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__HTCC2188	g__HTCC
693	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	Other
694	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__[Chromatiaceae]	g__Alishewanella
695	otu	5.81444721821e-05	HMPMockV1.2.Staggered2	NO_HIT	Other	Other	Other	Other	Other
696	otu	0.047593664	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Escherichia
697	otu	2.2951765335e-06	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__OM60	g__
698	otu	1.6831294579e-05	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Alkalibacterium
699	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus
700	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Desemzia
701	otu	0.0195870365369	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	Other
702	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodobium
703	otu	0.0770835038777	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__
704	otu	1.530117689e-06	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__
705	otu	3.90180010695e-05	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planococcus
706	otu	9.180706134e-06	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Thalassobius
707	otu	0.000242523653707	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Salinicoccus
708	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylobacteriaceae	g__Methylobacterium
709	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Syntrophobacterales	f__Syntrophobacteraceae	g__
710	otu	0.00231047771039	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Other	Other	Other
711	otu	0.473488151675	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas
712	otu	0.052311781894	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus
713	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	Other
714	otu	0.00152246710056	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	Other	Other	Other	Other
715	otu	0.0	HMPMockV1.2.Staggered2	k__Archaea	Other	Other	Other	Other	Other
716	otu	1.530117689e-06	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	Other	Other
717	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae	g__Sediminibacterium
718	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Clostridia	o__	f__	g__
719	otu	9.9457649785e-06	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	Other
720	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__
721	otu	0.283277573294	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	Other
722	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Desulfotomaculum
723	otu	0.00403032999283	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__
724	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	Other
725	otu	2.2951765335e-06	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__Desulfuromonadaceae	g__
726	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Conchiformibius
727	otu	0.00420399835053	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	Other	Other
728	otu	0.0360947112247	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	Other
729	otu	2.2951765335e-06	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__	g__
730	otu	5.20240014261e-05	HMPMockV1.2.Staggered2	Unclassified	Other	Other	Other	Other	Other
731	otu	1.75963534235e-05	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__
732	otu	6.88552960051e-06	HMPMockV1.2.Staggered2	k__Archaea	p__Euryarchaeota	Other	Other	Other	Other
733	otu	1.75963534235e-05	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Sinorhizobium
734	otu	4.43734129811e-05	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Alkanindiges
735	otu	1.530117689e-06	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Candidatus Blochmannia
736	otu	5.35541191151e-06	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae	g__Candidatus Portiera
737	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardiaceae	Other
738	otu	2.21867064905e-05	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	Other	Other
739	otu	0.00604855522462	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Other	Other	Other
740	otu	1.530117689e-06	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__HTCC2188	f__	g__
741	otu	7.65058844501e-07	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	Other
742	otu	4.590353067e-06	HMPMockV1.2.Staggered2	k__Bacteria	p__	c__	o__	f__	g__
743	otu	0.000128529885877	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Sarcina
744	otu	3.060235378e-06	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Facklamia
745	otu	2.1421647646e-05	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	Other	Other
746	otu	3.060235378e-06	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Photorhabdus
747	otu	0.000266240477886	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	Other	Other
748	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylocystaceae	g__Pleomorphomonas
749	otu	0.0108462532873	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Granulicatella
750	otu	4.43730531322e-06	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__Geobacteraceae	g__Geobacter
751	otu	0.801363154864	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium
752	otu	0.000421544004757	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	Other
753	otu	7.39550885538e-07	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	Other	Other
754	otu	7.39550885538e-06	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae	g__
755	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	Other
756	otu	7.3955088554e-06	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia
757	otu	2.51447301083e-05	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Edwardsiella
758	otu	5.9164070843e-06	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	f__Desulfobulbaceae	g__
759	otu	2.58842809938e-05	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Thalassobacillus
760	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Propionispora
761	otu	1.47910177108e-06	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	Other	Other
762	otu	3.91961969336e-05	HMPMockV1.1.Even2	k__Archaea	p__Euryarchaeota	c__Methanobacteria	o__Methanobacteriales	f__Methanobacteriaceae	Other
763	otu	1.06441340303	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__
764	otu	0.000201157840866	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
765	otu	3.47588916203e-05	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Carnobacterium
766	otu	0.000123504997885	HMPMockV1.1.Even2	k__Bacteria	p__Actinobacteria	Other	Other	Other	Other
767	otu	4.43730531324e-06	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidithiobacillales	f__Acidithiobacillaceae	g__
768	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__	g__
769	otu	1.84887721385e-05	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus
770	otu	1.18328141686e-05	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__
771	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__[Weeksellaceae]	g__
772	otu	0.0474407102055	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	Other
773	otu	5.10290111021e-05	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Tetragenococcus
774	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__
775	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Octadecabacter
776	otu	4.43730531323e-06	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__
777	otu	0.172305002618	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	Other
778	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Corynebacteriaceae	g__Corynebacterium
779	otu	0.198822945482	HMPMockV1.1.Even2	k__Archaea	p__Euryarchaeota	c__Methanobacteria	o__Methanobacteriales	f__Methanobacteriaceae	g__Methanobrevibacter
780	otu	0.000283987540046	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Stenotrophomonas
781	otu	0.000320965084323	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Other	Other	Other
782	otu	0.316503240592	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rhodobacter
783	otu	0.00086379543431	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Anaerobacillus
784	otu	3.77170951625e-05	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Macrococcus
785	otu	8.87461062648e-06	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Gracilibacteraceae	g__
786	otu	1.47910177108e-06	HMPMockV1.1.Even2	k__Bacteria	p__OP9	c__OPB46	o__	f__	g__
787	otu	0.000184148170499	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Azorhizophilus
788	otu	2.95820354215e-06	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Syntrophobacterales	f__Syntrophaceae	g__Smithella
789	otu	2.1466499824	HMPMockV1.1.Even2	k__Bacteria	p__[Thermi]	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__Deinococcus
790	otu	0.11808926675	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	Other	Other
791	otu	4.06752987046e-05	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__02d06
792	otu	1.77492212529e-05	HMPMockV1.1.Even2	k__Bacteria	p__[Thermi]	c__Deinococci	o__Deinococcales	Other	Other
793	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__Aminobacter
794	otu	3.69775442769e-06	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	Other
795	otu	0.0994052531778	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	Other	Other	Other
796	otu	3.97221641909	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter
797	otu	0.000158263889505	HMPMockV1.1.Even2	Unknown	Other	Other	Other	Other	Other
798	otu	0.047593664	HMPMockV1.1.Even2	k__Bacteria	p__Thermi	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__Deinococcus
799	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__[Chromatiaceae]	g__
800	otu	0.00015752433862	HMPMockV1.1.Even2	k__Bacteria	p__[Thermi]	c__Deinococci	o__Deinococcales	f__Deinococcaceae	Other
801	otu	2.95820354215e-06	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Shewanellaceae	g__Shewanella
802	otu	7.39550885538e-06	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Kurthia
803	otu	0.000533049	HMPMockV1.1.Even2	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Incertae_sedis	g__Candida
804	otu	1.47910177107e-05	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae	g__
805	otu	4.43730531323e-06	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Gracilibacteraceae	g__Gracilibacter
806	otu	4.14148495902e-05	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus
807	otu	0.0273907461477	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	Other
808	otu	1.55305685963e-05	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__	g__
809	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Hyphomonadaceae	g__
810	otu	1.33119159397e-05	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rhodovulum
811	otu	2.21865265661e-06	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Brenneria
812	otu	4.43730531323e-06	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Brevibacillus
813	otu	2.21865265661e-05	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Syntrophomonadaceae	g__Syntrophomonas
814	otu	1.18328141686e-05	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	Other	Other	Other
815	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardiaceae	g__Rhodococcus
816	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Trabulsiella
817	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium
818	otu	2.14469756806e-05	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planomicrobium
819	otu	0.000123504997885	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Other
820	otu	0.000391961969335	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae	Other
821	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Oscillospira
822	otu	2.95820354215e-06	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Natranaerobiales	f__Natranaerobiaceae	g__
823	otu	1.47910177108e-06	HMPMockV1.1.Even2	k__Archaea	p__Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	g__Pyrococcus
824	otu	1.99678739095e-05	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Paracoccus
825	otu	9.68811660053e-05	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__
826	otu	0.0361144883935	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__	g__
827	otu	0.0154521762024	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Gemellales	f__	g__
828	otu	0.000107974429289	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Ureibacillus
829	otu	0.271540765404	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus
830	otu	8.20901482947e-05	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Desulfosporosinus
831	otu	0.000184887721384	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Serratia
832	otu	2.73633827649e-05	HMPMockV1.1.Even2	k__Bacteria	p__OctSpA1-106	c__	o__	f__	g__
833	otu	0.0598509803769	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus
834	otu	0.784851202242	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter
835	otu	1.99678739095e-05	HMPMockV1.1.Even2	k__Bacteria	p__Bacteroidetes	Other	Other	Other	Other
836	otu	5.17685619877e-06	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	f__Nitrospinaceae	g__
837	otu	7.39550885538e-07	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Other
838	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	g__
839	otu	3.69775442769e-06	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Other	Other	Other
840	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Armatimonadetes	c__SJA-176	o__	f__	g__
841	otu	7.17364358972e-05	HMPMockV1.1.Even2	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	Other	Other
842	otu	14.2585400671	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Staphylococcus
843	otu	0.0001789713143	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__
844	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__	f__	g__
845	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__125ds10	g__
846	otu	3.47588916203e-05	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__Chromatium
847	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	g__Microbulbifer
848	otu	5.17685619877e-06	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__	g__
849	otu	0.000309132270155	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	Other
850	otu	0.000209292900608	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Flexispira
851	otu	1.99678739095e-05	HMPMockV1.1.Even2	k__Bacteria	p__[Thermi]	c__Deinococci	Other	Other	Other
852	otu	0.0171627574007	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	Other	Other	Other	Other
853	otu	1.47910177108e-06	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	Other	Other
854	otu	2.95820354215e-06	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Gemellales	Other	Other
855	otu	2.21865265661e-06	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Marinilactibacillus
856	otu	6.65595796984e-06	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Nautella
857	otu	6.21222743852e-05	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Caloramator
858	otu	7.39550885538e-07	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bartonellaceae	g__
859	otu	7.39550885538e-07	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Oceanospirillaceae	g__
860	otu	0.0	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	Other
861	otu	2.21865265661e-06	HMPMockV1.1.Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__
862	otu	7.09968850116e-05	HMPMockV1.1.Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__
