Precison-Recall Output 
Values: precision,recall,f-measure,true positive, false positive,false negative
Set	Level_Method	Level	Method	Sample	P	R	F	TP	FP	FN
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	HMPMockV1.1.Even1	0.666666666666667	0.857142857142857	0.75	6	3	1
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	HMPMockV1.2.Staggered2	0.666666666666667	0.857142857142857	0.75	6	3	1
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	HMPMockV1.1.Even2	0.666666666666667	0.857142857142857	0.75	6	3	1
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	HMPMockV1.2.Staggered1	0.666666666666667	0.857142857142857	0.75	6	3	1
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	HMPMockV1.1.Even1	0.666666666666667	0.857142857142857	0.75	6	3	1
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	HMPMockV1.2.Staggered2	0.75	0.857142857142857	0.8	6	2	1
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	HMPMockV1.1.Even2	0.75	0.857142857142857	0.8	6	2	1
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	HMPMockV1.2.Staggered1	0.75	0.857142857142857	0.8	6	2	1
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	HMPMockV1.1.Even1	0.75	0.857142857142857	0.8	6	2	1
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	HMPMockV1.2.Staggered2	0.5	0.857142857142857	0.631578947368421	6	6	1
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	HMPMockV1.1.Even2	0.5	0.857142857142857	0.631578947368421	6	6	1
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	HMPMockV1.2.Staggered1	0.5	0.857142857142857	0.631578947368421	6	6	1
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	HMPMockV1.1.Even1	0.5	0.857142857142857	0.631578947368421	6	6	1
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	HMPMockV1.2.Staggered2	0.666666666666667	0.857142857142857	0.75	6	3	1
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	HMPMockV1.1.Even2	0.666666666666667	0.857142857142857	0.75	6	3	1
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	HMPMockV1.2.Staggered1	0.666666666666667	0.857142857142857	0.75	6	3	1
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	HMPMockV1.1.Even1	0.666666666666667	0.857142857142857	0.75	6	3	1
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	HMPMockV1.2.Staggered2	0.666666666666667	0.857142857142857	0.75	6	3	1
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	HMPMockV1.1.Even2	0.666666666666667	0.857142857142857	0.75	6	3	1
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	HMPMockV1.2.Staggered1	0.666666666666667	0.857142857142857	0.75	6	3	1
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	HMPMockV1.1.Even1	0.666666666666667	0.857142857142857	0.75	6	3	1
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	HMPMockV1.2.Staggered2	0.75	0.857142857142857	0.8	6	2	1
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	HMPMockV1.1.Even2	0.75	0.857142857142857	0.8	6	2	1
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	HMPMockV1.2.Staggered1	0.75	0.857142857142857	0.8	6	2	1
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	HMPMockV1.1.Even1	0.75	0.857142857142857	0.8	6	2	1
2 rtax_single	2 rtax_single	2	rtax_single	HMPMockV1.2.Staggered2	0.75	0.857142857142857	0.8	6	2	1
2 rtax_single	2 rtax_single	2	rtax_single	HMPMockV1.1.Even2	0.75	0.857142857142857	0.8	6	2	1
2 rtax_single	2 rtax_single	2	rtax_single	HMPMockV1.2.Staggered1	0.75	0.857142857142857	0.8	6	2	1
2 rtax_single	2 rtax_single	2	rtax_single	HMPMockV1.1.Even1	0.75	0.857142857142857	0.8	6	2	1
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	Mock.3	0.75	1	0.857142857142857	3	1	0
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	Mock.3	0.75	1	0.857142857142857	3	1	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	Mock.2	0.230769230769231	1	0.375	3	10	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	Mock.3	0.230769230769231	1	0.375	3	10	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	Mock.1	0.230769230769231	1	0.375	3	10	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	Mock.2	0.6	1	0.75	3	2	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	Mock.3	0.6	1	0.75	3	2	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	Mock.1	0.6	1	0.75	3	2	0
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	Mock.2	0.333333333333333	1	0.5	3	6	0
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	Mock.3	0.333333333333333	1	0.5	3	6	0
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	Mock.1	0.333333333333333	1	0.5	3	6	0
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	Mock.2	0.6	1	0.75	3	2	0
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	Mock.3	0.6	1	0.75	3	2	0
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	Mock.1	0.6	1	0.75	3	2	0
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_1.0	2 blast_1.0	2	blast_1.0	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_1.0	2 blast_1.0	2	blast_1.0	Mock.3	0.75	1	0.857142857142857	3	1	0
2 blast_1.0	2 blast_1.0	2	blast_1.0	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	Mock.3	0.75	1	0.857142857142857	3	1	0
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	Mock.2	0.3	1	0.461538461538462	3	7	0
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	Mock.3	0.3	1	0.461538461538462	3	7	0
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	Mock.1	0.3	1	0.461538461538462	3	7	0
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	Mock.2	0.6	1	0.75	3	2	0
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	Mock.3	0.6	1	0.75	3	2	0
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	Mock.1	0.6	1	0.75	3	2	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	Mock.2	0.6	1	0.75	3	2	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	Mock.3	0.6	1	0.75	3	2	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	Mock.1	0.6	1	0.75	3	2	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	Mock.3	0.75	1	0.857142857142857	3	1	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	Mock.3	0.75	1	0.857142857142857	3	1	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	Mock.2	0.6	1	0.75	3	2	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	Mock.3	0.6	1	0.75	3	2	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	Mock.1	0.6	1	0.75	3	2	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	Mock.2	0.230769230769231	1	0.375	3	10	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	Mock.3	0.230769230769231	1	0.375	3	10	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	Mock.1	0.230769230769231	1	0.375	3	10	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	Mock.2	0.6	1	0.75	3	2	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	Mock.3	0.6	1	0.75	3	2	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	Mock.1	0.6	1	0.75	3	2	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rtax_single	2 rtax_single	2	rtax_single	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rtax_single	2 rtax_single	2	rtax_single	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rtax_single	2 rtax_single	2	rtax_single	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	Mock.3	0.75	1	0.857142857142857	3	1	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	Mock.2	1	1	1	3	0	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	Mock.1	1	1	1	3	0	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	Mock.3	1	1	1	3	0	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	Mock.2	1	1	1	3	0	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	Mock.1	1	1	1	3	0	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	Mock.3	1	1	1	3	0	0
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	Mock.2	1	1	1	3	0	0
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	Mock.1	1	1	1	3	0	0
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	Mock.3	1	1	1	3	0	0
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	Mock.3	0.75	1	0.857142857142857	3	1	0
2 blast_1.0	2 blast_1.0	2	blast_1.0	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_1.0	2 blast_1.0	2	blast_1.0	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_1.0	2 blast_1.0	2	blast_1.0	Mock.3	0.75	1	0.857142857142857	3	1	0
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	Mock.2	1	1	1	3	0	0
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	Mock.1	1	1	1	3	0	0
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	Mock.3	1	1	1	3	0	0
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	Mock.2	1	1	1	3	0	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	Mock.1	1	1	1	3	0	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	Mock.3	1	1	1	3	0	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	Mock.3	0.75	1	0.857142857142857	3	1	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	Mock.3	0.75	1	0.857142857142857	3	1	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	Mock.2	1	1	1	3	0	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	Mock.1	1	1	1	3	0	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	Mock.3	1	1	1	3	0	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	Mock.2	1	1	1	3	0	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	Mock.1	1	1	1	3	0	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	Mock.3	1	1	1	3	0	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rtax_single	2 rtax_single	2	rtax_single	Mock.2	1	1	1	3	0	0
2 rtax_single	2 rtax_single	2	rtax_single	Mock.1	1	1	1	3	0	0
2 rtax_single	2 rtax_single	2	rtax_single	Mock.3	1	1	1	3	0	0
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	MockHiSeq.even	0.555555555555556	1	0.714285714285714	5	4	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	MockHiSeq.even	0.555555555555556	1	0.714285714285714	5	4	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	MockHiSeq.even	0.416666666666667	1	0.588235294117647	5	7	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	MockHiSeq.even	0.555555555555556	1	0.714285714285714	5	4	0
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	MockHiSeq.even	0.625	1	0.769230769230769	5	3	0
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	MockHiSeq.even	0.625	1	0.769230769230769	5	3	0
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	MockHiSeq.even	0.416666666666667	1	0.588235294117647	5	7	0
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	MockHiSeq.even	0.555555555555556	1	0.714285714285714	5	4	0
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	MockHiSeq.even	0.625	1	0.769230769230769	5	3	0
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	MockHiSeq.even	0.714285714285714	1	0.833333333333333	5	2	0
2 blast_1.0	2 blast_1.0	2	blast_1.0	MockHiSeq.even	0.555555555555556	1	0.714285714285714	5	4	0
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	MockHiSeq.even	0.555555555555556	1	0.714285714285714	5	4	0
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	MockHiSeq.even	0.416666666666667	1	0.588235294117647	5	7	0
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	MockHiSeq.even	0.555555555555556	1	0.714285714285714	5	4	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	MockHiSeq.even	0.625	1	0.769230769230769	5	3	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	MockHiSeq.even	0.714285714285714	1	0.833333333333333	5	2	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	MockHiSeq.even	0.5	1	0.666666666666667	5	5	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	MockHiSeq.even	0.625	1	0.769230769230769	5	3	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	MockHiSeq.even	0.625	1	0.769230769230769	5	3	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	MockHiSeq.even	0.555555555555556	1	0.714285714285714	5	4	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	MockHiSeq.even	0.555555555555556	1	0.714285714285714	5	4	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	MockHiSeq.even	0.454545454545455	1	0.625	5	6	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	MockHiSeq.even	0.625	1	0.769230769230769	5	3	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	MockHiSeq.even	0.625	1	0.769230769230769	5	3	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	MockHiSeq.even	0.416666666666667	1	0.588235294117647	5	7	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	MockHiSeq.even	0.555555555555556	1	0.714285714285714	5	4	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	MockHiSeq.even	0.625	1	0.769230769230769	5	3	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	MockHiSeq.even	0.625	1	0.769230769230769	5	3	0
2 rtax_single	2 rtax_single	2	rtax_single	MockHiSeq.even	0.5	1	0.666666666666667	5	5	0
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	Even1	0.137931034482759	1	0.242424242424242	4	25	0
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	Even2	0.137931034482759	1	0.242424242424242	4	25	0
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	Even3	0.137931034482759	1	0.242424242424242	4	25	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	Even1	0.137931034482759	1	0.242424242424242	4	25	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	Even2	0.137931034482759	1	0.242424242424242	4	25	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	Even3	0.137931034482759	1	0.242424242424242	4	25	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	Even1	0.142857142857143	1	0.25	4	24	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	Even2	0.142857142857143	1	0.25	4	24	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	Even3	0.142857142857143	1	0.25	4	24	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	Even1	0.153846153846154	1	0.266666666666667	4	22	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	Even2	0.153846153846154	1	0.266666666666667	4	22	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	Even3	0.153846153846154	1	0.266666666666667	4	22	0
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	Even1	0.181818181818182	1	0.307692307692308	4	18	0
