dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	JN943387	Root;Ascomycota;Sordariomycetes;Microascales;Halosphaeriaceae;Corollospora;Corollospora_portsaidica	Root;Ascomycota;Sordariomycetes;Microascales;Halosphaeriaceae;Corollospora;Corollospora_maritima	misclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	JN943386	Root;Ascomycota;Sordariomycetes;Microascales;Halosphaeriaceae;Corollospora;Corollospora_angusta	Root;Ascomycota;Sordariomycetes;Microascales;Halosphaeriaceae;Corollospora;Corollospora_gracilis	misclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY916464	Root;Ascomycota;Dothideomycetes;Pleosporales;Tubeufiaceae;Helicosporium;Helicosporium_talbotii	Root;Ascomycota;Dothideomycetes;Pleosporales;Tubeufiaceae;Helicomyces;Helicomyces_roseus	misclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY626984	Root;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae	Root;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Mycosphaerella;Mycosphaerella_scytalidii	underclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU860077	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium_ciliatum	underclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	JN194152	Root;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;Glomus_intraradices	Root;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Rhizophagus;Rhizophagus_intraradices	misclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ481021	Root;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Vuilleminia;Vuilleminia_comedens	Root;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Vuilleminia;Vuilleminia_comedens	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	HQ888725	Root;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae;Allomyces;Allomyces_moniliformis	Root;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae;Allomyces;Allomyces_moniliformis	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	DQ534481	Root;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Ramalina	Root;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Ramalina;Ramalina_terebrata	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	JF908165	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_splendens	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FR668015	Root;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Torrendiella	Root;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Torrendiella;Torrendiella_eucalypti	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ431279	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Marasmius;Marasmius_tubulatus	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Marasmius;Marasmius_tubulatus	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AF058039	Root;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Vulpicida	Root;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Vulpicida;Vulpicida_pinastri	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	UDB011165	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula_badia	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AF505753	Root;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Rhodocollybia;Rhodocollybia_lignitilis	misclassification	4
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AF310102	Root;Basidiomycota;Agaricomycetes;Polyporales	Root;Basidiomycota;Agaricomycetes;Russulales;Stereaceae;Laxitextum;Laxitextum_bicolor	misclassification	3
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	U51949	Root;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Arthrobotrys	Root;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Arthrobotrys;Arthrobotrys_superba	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU551208	Root;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Preussia	Root;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Preussia;Preussia_africana	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	JN022507	Root;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Genabea;Genabea_cerebriformis	Root;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Genabea;Genabea_cerebriformis	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY513175	Root;Basidiomycota;Agaricomycetes;Russulales;Auriscalpiaceae;Lentinellus	Root;Basidiomycota;Agaricomycetes;Russulales;Auriscalpiaceae;Lentinellus;Lentinellus_castoreus	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AF083193	Root;Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae	Root;Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae;Lecythophora;Phialophora_lignicola	underclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	JF692724	Root;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;Glomus_cubense	Root;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;Glomus_cubense	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ515724	Root;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Teratosphaeria	Root;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Teratosphaeria;Teratosphaeria_parva	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	GU723410	Root;Ascomycota;Lecanoromycetes;Teloschistales;Teloschistaceae;Caloplaca	Root;Ascomycota;Lecanoromycetes;Teloschistales;Teloschistaceae;Caloplaca;Caloplaca_haematites	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	JF907971	Unassigned	Root;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Cystoderma;Cystoderma_subvinaceum	misclassification	0
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU162052	Root;Basidiomycota;Agaricomycetes;Polyporales;Meripilaceae;Antrodia;Antrodia_serialis	Root;Basidiomycota;Agaricomycetes;Polyporales;Meripilaceae;Antrodia;Antrodia_serialis	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	GU234095	Root;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena	Root;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus;Agaricus_atroalboides	misclassification	4
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY089737	Root;Basidiomycota;Agaricomycetes;Polyporales;Steccherinaceae;Cinereomyces	Root;Basidiomycota;Agaricomycetes;Polyporales;Boreostereaceae;Veluticeps;Veluticeps_fimbriata	misclassification	4
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ009526	Root;Ascomycota;Sordariomycetes;Diaporthales;Valsaceae;Phomopsis	Root;Ascomycota;Sordariomycetes;Diaporthales;Valsaceae;Phomopsis;Phomopsis_theicola	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AF141369	Root;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae	Root;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Melanelia;Melanelia_hepatizon	underclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AF418604	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula_chloroides	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AJ301700	Root;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae	Root;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Ulocladium;Ulocladium_alternariae	underclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ468400	Root;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniaceae;Uromyces;Uromyces_viciae_fabae	Root;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniaceae;Uromyces;Uromyces_viciae_fabae	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AF462426	Root;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Incrucipulum	Root;Ascomycota;Leotiomycetes;Helotiales;Hemiphacidiaceae;Rhabdocline;Rhabdocline_parkeri	misclassification	4
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ228187	Root;Ascomycota;Sordariomycetes;Diaporthales;Diaporthaceae;Diaporthe	Root;Ascomycota;Sordariomycetes;Diaporthales;Diaporthaceae;Diaporthe;Diaporthe_helianthi	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	JF907995	Unassigned	Root;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;Entoloma_chalybaeum	misclassification	0
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ941882	Root;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae	Root;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Botryosphaeria;Botryosphaeria_rhodina	underclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	DQ342253	Root;Ascomycota;Sordariomycetes;Hypocreales	Root;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Cordyceps;Cordyceps_pruinosa	underclassification	4
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	JN194154	Root;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;Glomus_mosseae	Root;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Funneliformis;Funneliformis_mosseae	misclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AF548742	Root	Root;Ascomycota;Sordariomycetes;Diaporthales;Cryphonectriaceae;Cryphonectria;Cryphonectria_radicalis	underclassification	1
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	GU078451	Root;Ascomycota;Sordariomycetes;Microascales;Ceratocystidaceae;Ceratocystis;Ceratocystis_savannae	Root;Ascomycota;Sordariomycetes;Microascales;Ceratocystidaceae;Ceratocystis;Ceratocystis_savannae	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	HM346870	Root;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Botryosphaeria	Root;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Lasiodiplodia;Lasiodiplodia_theobromae	misclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	U57407	Root;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Myriogenospora;Myriogenospora_atramentosa	Root;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Myriogenospora;Myriogenospora_atramentosa	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY425664	Root;Ascomycota;Lecanoromycetes;Lecanorales;Psoraceae;Protoblastenia	Root;Ascomycota;Lecanoromycetes;Lecanorales;Psoraceae;Protoblastenia;Protoblastenia_pseudoincrustans	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ897709	Root;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Microsporum	Root;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Arthroderma;Arthroderma_fulvum	misclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	GQ981502	Root;Basidiomycota;Agaricomycetes;Gomphales;Gomphaceae;Ramariopsis;Ramariopsis_kunzei	Root;Basidiomycota;Agaricomycetes;Russulales;Auriscalpiaceae;Clavicorona;Clavicorona_taxophila	misclassification	3
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU909445	Root;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita	Root;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita_ocreata	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EF530926	Root;Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae;Pluteus	Root;Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae;Pluteus;Pluteus_atromarginatus	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ157143	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Cortinarius_herpeticus	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	GQ376103	Root;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Lewia;Lewia_infectoria	Root;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Lewia;Lewia_infectoria	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	GU234165	Root;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena_pura	Root;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena_pura	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AF364843	Root;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Boletus	Root;Ascomycota;Pezizomycetes;Pezizales;Discinaceae;Gyromitra;Gyromitra_esculenta	misclassification	1
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ664824	Root;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Verrucaria	Root;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Verrucaria;Verrucaria_andesiatica	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AM882897	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_asterospora	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY789333	Root;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Mitrula	Root;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Mitrula;Mitrula_elegans	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AM882894	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_fuscidula	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AM882951	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_erubescens	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_erubescens	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AB006429	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Aspergillus;Aspergillus_penicillioides	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Aspergillus;Aspergillus_penicillioides	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	GQ165678	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Phaeocollybia	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Phaeocollybia;Phaeocollybia_olivacea	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	GQ141550	Root;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Lepiota;Lepiota_cristata	Root;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Cystolepiota;Cystolepiota_cystophora	misclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AJ555534	Root;Basidiomycota;Agaricomycetes;Boletales;Melanogastraceae;Melanogaster	Root;Basidiomycota;Agaricomycetes;Boletales;Melanogastraceae;Melanogaster;Melanogaster_variegatus	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	JF908019	Root;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Genea;Genea_arenaria	Root;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Genea;Genea_hispidula	misclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AJ419225	Root;Basidiomycota;Agaricomycetes	Root;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Lindtneria;Lindtneria_trachyspora	underclassification	3
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU681303	Root;Ascomycota;Lecanoromycetes;Teloschistales;Teloschistaceae;Xanthoria	Root;Ascomycota;Lecanoromycetes;Teloschistales;Teloschistaceae;Xanthoria;Xanthoria_ligulata	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	JN596324	Root;Basidiomycota;Agaricomycetes;Polyporales;Ganodermataceae;Ganoderma;Ganoderma_lucidum	Root;Basidiomycota;Agaricomycetes;Polyporales;Ganodermataceae;Ganoderma;Ganoderma_fornicatum	misclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ494950	Root;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Usnea	Root;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Usnea;Usnea_rubrotincta	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	HQ436123	Root;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus_granulatus	Root;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus_granulatus	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY045519	Root;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Teratosphaeria	Root;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Mycosphaerella;Mycosphaerella_suttoniae	misclassification	4
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU266563	Root;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium	Root;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium;Filobasidium_uniguttulatum	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AJ247520	Root;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Biatora	Root;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Biatora;Biatora_ocelliformis	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AJ247523	Root;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Biatora;Biatora_hypophaea	Root;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Biatora;Biatora_hypophaea	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AB271785	Root;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Erysiphe	Root;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Erysiphe;Erysiphe_abbreviata	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ654480	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Aspergillus;Aspergillus_flavus	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Aspergillus;Aspergillus_flavus	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ903374	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Nectria;Nectria_haematococca	underclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EF544572	Root;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Parmelia	Root;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Parmelia;Parmelia_laevior	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AJ302443	Root;Ascomycota;Sordariomycetes;Xylariales;Diatrypaceae;Diatrypella	Root;Ascomycota;Sordariomycetes;Xylariales;Diatrypaceae;Diatrypella;Diatrypella_pulvinata	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU402556	Root;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Wolfiporia;Wolfiporia_dilatohypha	Root;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Wolfiporia;Wolfiporia_dilatohypha	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AB509732	Root;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Metarhizium;Metarhizium_anisopliae	Root;Basidiomycota;Agaricomycetes;Cantharellales;Cantharellaceae;Cantharellus;Cantharellus_minor	misclassification	1
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AF455494	Root;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae	Root;Ascomycota;Dothideomycetes;Pleosporales;Leptosphaeriaceae;Leptosphaeria;Leptosphaeria_microscopica	misclassification	4
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU784323	Root;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrocybe;Hygrocybe_aurantiosplendens	Root;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrocybe;Hygrocybe_marchii	misclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU784320	Root;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrocybe;Hygrocybe_mucronella	Root;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrocybe;Hygrocybe_insipida	misclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	JN035634	Root;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Funneliformis;Funneliformis_geosporum	Root;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;Glomus_macrocarpum	misclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU047937	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Moniliophthora;Moniliophthora_roreri	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Moniliophthora;Moniliophthora_roreri	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU047935	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Moniliophthora;Moniliophthora_perniciosa	underclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AM882827	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_fibrosoides	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	JF311952	Root;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Clonostachys;Clonostachys_phyllophila	Root;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Clonostachys;Clonostachys_phyllophila	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ860859	Root;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Hypocrea	Root;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Hypocrea;Hypocrea_thelephoricola	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU784244	Root;Basidiomycota;Agaricomycetes;Geastrales;Geastraceae;Geastrum;Geastrum_fornicatum	Root;Basidiomycota;Agaricomycetes;Geastrales;Geastraceae;Geastrum;Geastrum_quadrifidum	misclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ462747	Root;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Trametes;Trametes_hirsuta	Root;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Trametes;Trametes_hirsuta	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AF335457	Root;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Chalciporus;Chalciporus_piperatus	Root;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Chalciporus;Chalciporus_piperatus	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY124095	Root;Ascomycota;Lecanoromycetes;Peltigerales;Lobariaceae;Sticta	Root;Ascomycota;Lecanoromycetes;Peltigerales;Lobariaceae;Sticta;Sticta_fuliginosa	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ948133	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Haematonectria;Fusarium_solani	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Haematonectria;Fusarium_solani	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ548826	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Talaromyces;Talaromyces_byssochlamydoides	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Talaromyces;Talaromyces_byssochlamydoides	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AJ889955	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_napipes	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_napipes	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	JN819278	Root;Ascomycota;Dothideomycetes;Jahnulales;Aliquandostipitaceae;Aliquandostipite;Aliquandostipite_khaoyaiensis	Root;Ascomycota;Dothideomycetes;Jahnulales;Aliquandostipitaceae;Aliquandostipite;Aliquandostipite_khaoyaiensis	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU819421	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula_xerampelina	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula_aeruginea	misclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU833659	Root;Basidiomycota;Agaricomycetes;Agaricales;Lycoperdaceae	Root;Basidiomycota;Agaricomycetes;Agaricales;Lycoperdaceae;Lycoperdon;Handkea_utriformis	underclassification	5
